,StationIndex,Station,Year,Month,Day,Rainfall
3089,9,Dinajpur,1999,4,21,0
3090,9,Dinajpur,1999,4,22,0
3091,9,Dinajpur,1999,4,23,0
3092,9,Dinajpur,1999,4,24,0
3093,9,Dinajpur,1999,4,25,0
3094,9,Dinajpur,1999,4,26,0
3095,9,Dinajpur,1999,4,27,0
3096,9,Dinajpur,1999,4,28,0
3097,9,Dinajpur,1999,4,29,0
3098,9,Dinajpur,1999,4,30,0
3099,9,Dinajpur,1999,4,31,0
3100,9,Dinajpur,1999,5,1,11
3101,9,Dinajpur,1999,5,2,16
3102,9,Dinajpur,1999,5,3,0
3103,9,Dinajpur,1999,5,4,7
3104,9,Dinajpur,1999,5,5,19
3105,9,Dinajpur,1999,5,6,68
3106,9,Dinajpur,1999,5,7,4
3107,9,Dinajpur,1999,5,8,11
3108,9,Dinajpur,1999,5,9,46
3109,9,Dinajpur,1999,5,10,0
3110,9,Dinajpur,1999,5,11,0
3111,9,Dinajpur,1999,5,12,5
3112,9,Dinajpur,1999,5,13,0
3113,9,Dinajpur,1999,5,14,0
3114,9,Dinajpur,1999,5,15,38
3115,9,Dinajpur,1999,5,16,0
3116,9,Dinajpur,1999,5,17,0
3117,9,Dinajpur,1999,5,18,0
3118,9,Dinajpur,1999,5,19,0
3119,9,Dinajpur,1999,5,20,40
3120,9,Dinajpur,1999,5,21,3
3121,9,Dinajpur,1999,5,22,0
3122,9,Dinajpur,1999,5,23,0
3123,9,Dinajpur,1999,5,24,0
3124,9,Dinajpur,1999,5,25,0
3125,9,Dinajpur,1999,5,26,30
3126,9,Dinajpur,1999,5,27,16
3127,9,Dinajpur,1999,5,28,6
3128,9,Dinajpur,1999,5,29,45
3129,9,Dinajpur,1999,5,30,2
3130,9,Dinajpur,1999,5,31,0
3131,9,Dinajpur,1999,6,1,0
3132,9,Dinajpur,1999,6,2,0
3133,9,Dinajpur,1999,6,3,0
3134,9,Dinajpur,1999,6,4,1
3135,9,Dinajpur,1999,6,5,0
3136,9,Dinajpur,1999,6,6,0
3137,9,Dinajpur,1999,6,7,0
3138,9,Dinajpur,1999,6,8,0
3139,9,Dinajpur,1999,6,9,0
3140,9,Dinajpur,1999,6,10,3
3141,9,Dinajpur,1999,6,11,12
3142,9,Dinajpur,1999,6,12,34
3143,9,Dinajpur,1999,6,13,3
3144,9,Dinajpur,1999,6,14,1
3145,9,Dinajpur,1999,6,15,18
3146,9,Dinajpur,1999,6,16,3
3147,9,Dinajpur,1999,6,17,0
3148,9,Dinajpur,1999,6,18,0
3149,9,Dinajpur,1999,6,19,0
3150,9,Dinajpur,1999,6,20,0
3151,9,Dinajpur,1999,6,21,34
3152,9,Dinajpur,1999,6,22,24
3153,9,Dinajpur,1999,6,23,17
3154,9,Dinajpur,1999,6,24,29
3155,9,Dinajpur,1999,6,25,45
3156,9,Dinajpur,1999,6,26,32
3157,9,Dinajpur,1999,6,27,10
3158,9,Dinajpur,1999,6,28,1
3159,9,Dinajpur,1999,6,29,0
3160,9,Dinajpur,1999,6,30,16
3161,9,Dinajpur,1999,6,31,0
3162,9,Dinajpur,1999,7,1,0
3163,9,Dinajpur,1999,7,2,15
3164,9,Dinajpur,1999,7,3,0
3165,9,Dinajpur,1999,7,4,37
3166,9,Dinajpur,1999,7,5,3
3167,9,Dinajpur,1999,7,6,68
3168,9,Dinajpur,1999,7,7,0
3169,9,Dinajpur,1999,7,8,0
3170,9,Dinajpur,1999,7,9,8
3171,9,Dinajpur,1999,7,10,10
3172,9,Dinajpur,1999,7,11,64
3173,9,Dinajpur,1999,7,12,36
3174,9,Dinajpur,1999,7,13,0
3175,9,Dinajpur,1999,7,14,1
3176,9,Dinajpur,1999,7,15,0
3177,9,Dinajpur,1999,7,16,7
3178,9,Dinajpur,1999,7,17,0
3179,9,Dinajpur,1999,7,18,8
3180,9,Dinajpur,1999,7,19,22
3181,9,Dinajpur,1999,7,20,56
3182,9,Dinajpur,1999,7,21,1
3183,9,Dinajpur,1999,7,22,33
3184,9,Dinajpur,1999,7,23,16
3185,9,Dinajpur,1999,7,24,3
3186,9,Dinajpur,1999,7,25,0
3187,9,Dinajpur,1999,7,26,0
3188,9,Dinajpur,1999,7,27,0
3189,9,Dinajpur,1999,7,28,7
3190,9,Dinajpur,1999,7,29,8
3191,9,Dinajpur,1999,7,30,0
3192,9,Dinajpur,1999,7,31,0
3193,9,Dinajpur,1999,8,1,0
3194,9,Dinajpur,1999,8,2,74
3195,9,Dinajpur,1999,8,3,4
3196,9,Dinajpur,1999,8,4,0
3197,9,Dinajpur,1999,8,5,0
3198,9,Dinajpur,1999,8,6,0
3199,9,Dinajpur,1999,8,7,0
3200,9,Dinajpur,1999,8,8,4
3201,9,Dinajpur,1999,8,9,0
3202,9,Dinajpur,1999,8,10,24
3203,9,Dinajpur,1999,8,11,16
3204,9,Dinajpur,1999,8,12,16
3205,9,Dinajpur,1999,8,13,36
3206,9,Dinajpur,1999,8,14,1
3207,9,Dinajpur,1999,8,15,11
3208,9,Dinajpur,1999,8,16,12
3209,9,Dinajpur,1999,8,17,1
3210,9,Dinajpur,1999,8,18,0
3211,9,Dinajpur,1999,8,19,20
3212,9,Dinajpur,1999,8,20,0
3213,9,Dinajpur,1999,8,21,0
3214,9,Dinajpur,1999,8,22,59
3215,9,Dinajpur,1999,8,23,38
3216,9,Dinajpur,1999,8,24,33
3217,9,Dinajpur,1999,8,25,51
3218,9,Dinajpur,1999,8,26,79
3219,9,Dinajpur,1999,8,27,0
3220,9,Dinajpur,1999,8,28,0
3221,9,Dinajpur,1999,8,29,96
3222,9,Dinajpur,1999,8,30,0
3223,9,Dinajpur,1999,8,31,12
3224,9,Dinajpur,1999,9,1,3
3225,9,Dinajpur,1999,9,2,1
3226,9,Dinajpur,1999,9,3,0
3227,9,Dinajpur,1999,9,4,0
3228,9,Dinajpur,1999,9,5,0
3229,9,Dinajpur,1999,9,6,0
3230,9,Dinajpur,1999,9,7,6
3231,9,Dinajpur,1999,9,8,0
3232,9,Dinajpur,1999,9,9,24
3233,9,Dinajpur,1999,9,10,0
3234,9,Dinajpur,1999,9,11,2
3235,9,Dinajpur,1999,9,12,25
3236,9,Dinajpur,1999,9,13,2
3237,9,Dinajpur,1999,9,14,3
3238,9,Dinajpur,1999,9,15,0
3239,9,Dinajpur,1999,9,16,0
3240,9,Dinajpur,1999,9,17,0
3241,9,Dinajpur,1999,9,18,20
3242,9,Dinajpur,1999,9,19,5
3243,9,Dinajpur,1999,9,20,0
3244,9,Dinajpur,1999,9,21,14
3245,9,Dinajpur,1999,9,22,14
3246,9,Dinajpur,1999,9,23,0
3247,9,Dinajpur,1999,9,24,2
3248,9,Dinajpur,1999,9,25,49
3249,9,Dinajpur,1999,9,26,295
3250,9,Dinajpur,1999,9,27,124
3251,9,Dinajpur,1999,9,28,0
3252,9,Dinajpur,1999,9,29,0
3253,9,Dinajpur,1999,9,30,0
3254,9,Dinajpur,1999,9,31,0
3255,9,Dinajpur,1999,10,1,0
3256,9,Dinajpur,1999,10,2,0
3257,9,Dinajpur,1999,10,3,0
3258,9,Dinajpur,1999,10,4,0
3259,9,Dinajpur,1999,10,5,0
3260,9,Dinajpur,1999,10,6,6
3261,9,Dinajpur,1999,10,7,0
3262,9,Dinajpur,1999,10,8,7
3263,9,Dinajpur,1999,10,9,0
3264,9,Dinajpur,1999,10,10,0
3265,9,Dinajpur,1999,10,11,0
3266,9,Dinajpur,1999,10,12,0
3267,9,Dinajpur,1999,10,13,19
3268,9,Dinajpur,1999,10,14,0
3269,9,Dinajpur,1999,10,15,2
3270,9,Dinajpur,1999,10,16,0
3271,9,Dinajpur,1999,10,17,0
3272,9,Dinajpur,1999,10,18,11
3273,9,Dinajpur,1999,10,19,8
3274,9,Dinajpur,1999,10,20,168
3275,9,Dinajpur,1999,10,21,13
3276,9,Dinajpur,1999,10,22,0
3277,9,Dinajpur,1999,10,23,0
3278,9,Dinajpur,1999,10,24,0
3279,9,Dinajpur,1999,10,25,0
3280,9,Dinajpur,1999,10,26,0
3281,9,Dinajpur,1999,10,27,0
3282,9,Dinajpur,1999,10,28,0
3283,9,Dinajpur,1999,10,29,0
3284,9,Dinajpur,1999,10,30,0
3285,9,Dinajpur,1999,10,31,0
3286,9,Dinajpur,1999,11,1,1
3287,9,Dinajpur,1999,11,2,0
3288,9,Dinajpur,1999,11,3,4
3289,9,Dinajpur,1999,11,4,0
3290,9,Dinajpur,1999,11,5,0
3291,9,Dinajpur,1999,11,6,0
3292,9,Dinajpur,1999,11,7,0
3293,9,Dinajpur,1999,11,8,0
3294,9,Dinajpur,1999,11,9,0
3295,9,Dinajpur,1999,11,10,0
3296,9,Dinajpur,1999,11,11,0
3297,9,Dinajpur,1999,11,12,0
3298,9,Dinajpur,1999,11,13,0
3299,9,Dinajpur,1999,11,14,0
3300,9,Dinajpur,1999,11,15,0
3301,9,Dinajpur,1999,11,16,0
3302,9,Dinajpur,1999,11,17,0
3303,9,Dinajpur,1999,11,18,0
3304,9,Dinajpur,1999,11,19,0
3305,9,Dinajpur,1999,11,20,0
3306,9,Dinajpur,1999,11,21,0
3307,9,Dinajpur,1999,11,22,0
3308,9,Dinajpur,1999,11,23,0
3309,9,Dinajpur,1999,11,24,0
3310,9,Dinajpur,1999,11,25,0
3311,9,Dinajpur,1999,11,26,0
3312,9,Dinajpur,1999,11,27,0
3313,9,Dinajpur,1999,11,28,0
3314,9,Dinajpur,1999,11,29,0
3315,9,Dinajpur,1999,11,30,0
3316,9,Dinajpur,1999,11,31,0
3317,9,Dinajpur,1999,12,1,0
3318,9,Dinajpur,1999,12,2,0
3319,9,Dinajpur,1999,12,3,0
3320,9,Dinajpur,1999,12,4,0
3321,9,Dinajpur,1999,12,5,0
3322,9,Dinajpur,1999,12,6,0
3323,9,Dinajpur,1999,12,7,0
3324,9,Dinajpur,1999,12,8,0
3325,9,Dinajpur,1999,12,9,0
3326,9,Dinajpur,1999,12,10,0
3327,9,Dinajpur,1999,12,11,0
3328,9,Dinajpur,1999,12,12,0
3329,9,Dinajpur,1999,12,13,0
3330,9,Dinajpur,1999,12,14,0
3331,9,Dinajpur,1999,12,15,0
3332,9,Dinajpur,1999,12,16,0
3333,9,Dinajpur,1999,12,17,0
3334,9,Dinajpur,1999,12,18,0
3335,9,Dinajpur,1999,12,19,0
3336,9,Dinajpur,1999,12,20,0
3337,9,Dinajpur,1999,12,21,0
3338,9,Dinajpur,1999,12,22,0
3339,9,Dinajpur,1999,12,23,0
3340,9,Dinajpur,1999,12,24,0
3341,9,Dinajpur,1999,12,25,0
3342,9,Dinajpur,1999,12,26,0
3343,9,Dinajpur,1999,12,27,0
3344,9,Dinajpur,1999,12,28,0
3345,9,Dinajpur,1999,12,29,0
3346,9,Dinajpur,1999,12,30,0
3347,9,Dinajpur,1999,12,31,0
15996,9,Dinajpur,2000,1,1,0
15997,9,Dinajpur,2000,1,2,0
15998,9,Dinajpur,2000,1,3,0
15999,9,Dinajpur,2000,1,4,0
16000,9,Dinajpur,2000,1,5,0
16001,9,Dinajpur,2000,1,6,0
16002,9,Dinajpur,2000,1,7,0
16003,9,Dinajpur,2000,1,8,0
16004,9,Dinajpur,2000,1,9,0
16005,9,Dinajpur,2000,1,10,0
16006,9,Dinajpur,2000,1,11,0
16007,9,Dinajpur,2000,1,12,0
16008,9,Dinajpur,2000,1,13,0
16009,9,Dinajpur,2000,1,14,0
16010,9,Dinajpur,2000,1,15,0
16011,9,Dinajpur,2000,1,16,0
16012,9,Dinajpur,2000,1,17,0
16013,9,Dinajpur,2000,1,18,0
16014,9,Dinajpur,2000,1,19,0
16015,9,Dinajpur,2000,1,20,0
16016,9,Dinajpur,2000,1,21,0
16017,9,Dinajpur,2000,1,22,0
16018,9,Dinajpur,2000,1,23,0
16019,9,Dinajpur,2000,1,24,0
16020,9,Dinajpur,2000,1,25,0
16021,9,Dinajpur,2000,1,26,0
16022,9,Dinajpur,2000,1,27,0
16023,9,Dinajpur,2000,1,28,0
16024,9,Dinajpur,2000,1,29,0
16025,9,Dinajpur,2000,1,30,0
16026,9,Dinajpur,2000,1,31,0
16027,9,Dinajpur,2000,2,1,0
16028,9,Dinajpur,2000,2,2,12
16029,9,Dinajpur,2000,2,3,14
16030,9,Dinajpur,2000,2,4,0
16031,9,Dinajpur,2000,2,5,0
16032,9,Dinajpur,2000,2,6,0
16033,9,Dinajpur,2000,2,7,0
16034,9,Dinajpur,2000,2,8,0
16035,9,Dinajpur,2000,2,9,0
16036,9,Dinajpur,2000,2,10,0
16037,9,Dinajpur,2000,2,11,0
16038,9,Dinajpur,2000,2,12,4
16039,9,Dinajpur,2000,2,13,0
16040,9,Dinajpur,2000,2,14,0
16041,9,Dinajpur,2000,2,15,0
16042,9,Dinajpur,2000,2,16,0
16043,9,Dinajpur,2000,2,17,0
16044,9,Dinajpur,2000,2,18,0
16045,9,Dinajpur,2000,2,19,0
16046,9,Dinajpur,2000,2,20,0
16047,9,Dinajpur,2000,2,21,0
16048,9,Dinajpur,2000,2,22,0
16049,9,Dinajpur,2000,2,23,0
16050,9,Dinajpur,2000,2,24,0
16051,9,Dinajpur,2000,2,25,0
16052,9,Dinajpur,2000,2,26,0
16053,9,Dinajpur,2000,2,27,0
16054,9,Dinajpur,2000,2,28,0
16055,9,Dinajpur,2000,2,29,0
16056,9,Dinajpur,2000,2,30,0
16057,9,Dinajpur,2000,2,31,0
16058,9,Dinajpur,2000,3,1,0
16059,9,Dinajpur,2000,3,2,0
16060,9,Dinajpur,2000,3,3,0
16061,9,Dinajpur,2000,3,4,0
16062,9,Dinajpur,2000,3,5,0
16063,9,Dinajpur,2000,3,6,0
16064,9,Dinajpur,2000,3,7,0
16065,9,Dinajpur,2000,3,8,0
16066,9,Dinajpur,2000,3,9,0
16067,9,Dinajpur,2000,3,10,0
16068,9,Dinajpur,2000,3,11,0
16069,9,Dinajpur,2000,3,12,0
16070,9,Dinajpur,2000,3,13,0
16071,9,Dinajpur,2000,3,14,0
16072,9,Dinajpur,2000,3,15,0
16073,9,Dinajpur,2000,3,16,0
16074,9,Dinajpur,2000,3,17,0
16075,9,Dinajpur,2000,3,18,0
16076,9,Dinajpur,2000,3,19,0
16077,9,Dinajpur,2000,3,20,0
16078,9,Dinajpur,2000,3,21,0
16079,9,Dinajpur,2000,3,22,0
16080,9,Dinajpur,2000,3,23,1
16081,9,Dinajpur,2000,3,24,0
16082,9,Dinajpur,2000,3,25,0
16083,9,Dinajpur,2000,3,26,0
16084,9,Dinajpur,2000,3,27,0
16085,9,Dinajpur,2000,3,28,0
16086,9,Dinajpur,2000,3,29,0
16087,9,Dinajpur,2000,3,30,0
16088,9,Dinajpur,2000,3,31,0
16089,9,Dinajpur,2000,4,1,0
16090,9,Dinajpur,2000,4,2,0
16091,9,Dinajpur,2000,4,3,0
16092,9,Dinajpur,2000,4,4,0
16093,9,Dinajpur,2000,4,5,0
16094,9,Dinajpur,2000,4,6,0
16095,9,Dinajpur,2000,4,7,0
16096,9,Dinajpur,2000,4,8,0
16097,9,Dinajpur,2000,4,9,0
16098,9,Dinajpur,2000,4,10,0
16099,9,Dinajpur,2000,4,11,0
16100,9,Dinajpur,2000,4,12,18
16101,9,Dinajpur,2000,4,13,0
16102,9,Dinajpur,2000,4,14,9
16103,9,Dinajpur,2000,4,15,0
16104,9,Dinajpur,2000,4,16,0
16105,9,Dinajpur,2000,4,17,0
16106,9,Dinajpur,2000,4,18,7
16107,9,Dinajpur,2000,4,19,0
16108,9,Dinajpur,2000,4,20,10
16109,9,Dinajpur,2000,4,21,41
16110,9,Dinajpur,2000,4,22,0
16111,9,Dinajpur,2000,4,23,0
16112,9,Dinajpur,2000,4,24,5
16113,9,Dinajpur,2000,4,25,16
16114,9,Dinajpur,2000,4,26,10
16115,9,Dinajpur,2000,4,27,3
16116,9,Dinajpur,2000,4,28,2
16117,9,Dinajpur,2000,4,29,26
16118,9,Dinajpur,2000,4,30,0
16119,9,Dinajpur,2000,4,31,0
16120,9,Dinajpur,2000,5,1,2
16121,9,Dinajpur,2000,5,2,5
16122,9,Dinajpur,2000,5,3,1
16123,9,Dinajpur,2000,5,4,0
16124,9,Dinajpur,2000,5,5,0
16125,9,Dinajpur,2000,5,6,0
16126,9,Dinajpur,2000,5,7,0
16127,9,Dinajpur,2000,5,8,15
16128,9,Dinajpur,2000,5,9,0
16129,9,Dinajpur,2000,5,10,0
16130,9,Dinajpur,2000,5,11,0
16131,9,Dinajpur,2000,5,12,0
16132,9,Dinajpur,2000,5,13,0
16133,9,Dinajpur,2000,5,14,8
16134,9,Dinajpur,2000,5,15,0
16135,9,Dinajpur,2000,5,16,0
16136,9,Dinajpur,2000,5,17,0
16137,9,Dinajpur,2000,5,18,43
16138,9,Dinajpur,2000,5,19,10
16139,9,Dinajpur,2000,5,20,26
16140,9,Dinajpur,2000,5,21,0
16141,9,Dinajpur,2000,5,22,0
16142,9,Dinajpur,2000,5,23,8
16143,9,Dinajpur,2000,5,24,17
16144,9,Dinajpur,2000,5,25,0
16145,9,Dinajpur,2000,5,26,9
16146,9,Dinajpur,2000,5,27,58
16147,9,Dinajpur,2000,5,28,10
16148,9,Dinajpur,2000,5,29,23
16149,9,Dinajpur,2000,5,30,86
16150,9,Dinajpur,2000,5,31,4
16151,9,Dinajpur,2000,6,1,3
16152,9,Dinajpur,2000,6,2,23
16153,9,Dinajpur,2000,6,3,0
16154,9,Dinajpur,2000,6,4,0
16155,9,Dinajpur,2000,6,5,0
16156,9,Dinajpur,2000,6,6,18
16157,9,Dinajpur,2000,6,7,24
16158,9,Dinajpur,2000,6,8,16
16159,9,Dinajpur,2000,6,9,21
16160,9,Dinajpur,2000,6,10,58
16161,9,Dinajpur,2000,6,11,12
16162,9,Dinajpur,2000,6,12,0
16163,9,Dinajpur,2000,6,13,15
16164,9,Dinajpur,2000,6,14,67
16165,9,Dinajpur,2000,6,15,10
16166,9,Dinajpur,2000,6,16,9
16167,9,Dinajpur,2000,6,17,1
16168,9,Dinajpur,2000,6,18,0
16169,9,Dinajpur,2000,6,19,8
16170,9,Dinajpur,2000,6,20,11
16171,9,Dinajpur,2000,6,21,5
16172,9,Dinajpur,2000,6,22,5
16173,9,Dinajpur,2000,6,23,53
16174,9,Dinajpur,2000,6,24,24
16175,9,Dinajpur,2000,6,25,0
16176,9,Dinajpur,2000,6,26,0
16177,9,Dinajpur,2000,6,27,11
16178,9,Dinajpur,2000,6,28,0
16179,9,Dinajpur,2000,6,29,5
16180,9,Dinajpur,2000,6,30,0
16181,9,Dinajpur,2000,6,31,0
16182,9,Dinajpur,2000,7,1,0
16183,9,Dinajpur,2000,7,2,0
16184,9,Dinajpur,2000,7,3,0
16185,9,Dinajpur,2000,7,4,0
16186,9,Dinajpur,2000,7,5,0
16187,9,Dinajpur,2000,7,6,1
16188,9,Dinajpur,2000,7,7,1
16189,9,Dinajpur,2000,7,8,0
16190,9,Dinajpur,2000,7,9,0
16191,9,Dinajpur,2000,7,10,9
16192,9,Dinajpur,2000,7,11,102
16193,9,Dinajpur,2000,7,12,0
16194,9,Dinajpur,2000,7,13,4
16195,9,Dinajpur,2000,7,14,8
16196,9,Dinajpur,2000,7,15,9
16197,9,Dinajpur,2000,7,16,7
16198,9,Dinajpur,2000,7,17,0
16199,9,Dinajpur,2000,7,18,0
16200,9,Dinajpur,2000,7,19,2
16201,9,Dinajpur,2000,7,20,9
16202,9,Dinajpur,2000,7,21,0
16203,9,Dinajpur,2000,7,22,0
16204,9,Dinajpur,2000,7,23,0
16205,9,Dinajpur,2000,7,24,0
16206,9,Dinajpur,2000,7,25,0
16207,9,Dinajpur,2000,7,26,0
16208,9,Dinajpur,2000,7,27,9
16209,9,Dinajpur,2000,7,28,8
16210,9,Dinajpur,2000,7,29,0
16211,9,Dinajpur,2000,7,30,27
16212,9,Dinajpur,2000,7,31,1
16213,9,Dinajpur,2000,8,1,19
16214,9,Dinajpur,2000,8,2,47
16215,9,Dinajpur,2000,8,3,6
16216,9,Dinajpur,2000,8,4,0
16217,9,Dinajpur,2000,8,5,1
16218,9,Dinajpur,2000,8,6,8
16219,9,Dinajpur,2000,8,7,0
16220,9,Dinajpur,2000,8,8,0
16221,9,Dinajpur,2000,8,9,20
16222,9,Dinajpur,2000,8,10,15
16223,9,Dinajpur,2000,8,11,10
16224,9,Dinajpur,2000,8,12,25
16225,9,Dinajpur,2000,8,13,2
16226,9,Dinajpur,2000,8,14,2
16227,9,Dinajpur,2000,8,15,16
16228,9,Dinajpur,2000,8,16,7
16229,9,Dinajpur,2000,8,17,0
16230,9,Dinajpur,2000,8,18,0
16231,9,Dinajpur,2000,8,19,0
16232,9,Dinajpur,2000,8,20,0
16233,9,Dinajpur,2000,8,21,0
16234,9,Dinajpur,2000,8,22,0
16235,9,Dinajpur,2000,8,23,0
16236,9,Dinajpur,2000,8,24,0
16237,9,Dinajpur,2000,8,25,0
16238,9,Dinajpur,2000,8,26,0
16239,9,Dinajpur,2000,8,27,7
16240,9,Dinajpur,2000,8,28,0
16241,9,Dinajpur,2000,8,29,0
16242,9,Dinajpur,2000,8,30,0
16243,9,Dinajpur,2000,8,31,10
16244,9,Dinajpur,2000,9,1,26
16245,9,Dinajpur,2000,9,2,2
16246,9,Dinajpur,2000,9,3,0
16247,9,Dinajpur,2000,9,4,1
16248,9,Dinajpur,2000,9,5,5
16249,9,Dinajpur,2000,9,6,0
16250,9,Dinajpur,2000,9,7,0
16251,9,Dinajpur,2000,9,8,0
16252,9,Dinajpur,2000,9,9,17
16253,9,Dinajpur,2000,9,10,9
16254,9,Dinajpur,2000,9,11,28
16255,9,Dinajpur,2000,9,12,0
16256,9,Dinajpur,2000,9,13,0
16257,9,Dinajpur,2000,9,14,0
16258,9,Dinajpur,2000,9,15,0
16259,9,Dinajpur,2000,9,16,7
16260,9,Dinajpur,2000,9,17,2
16261,9,Dinajpur,2000,9,18,38
16262,9,Dinajpur,2000,9,19,15
16263,9,Dinajpur,2000,9,20,25
16264,9,Dinajpur,2000,9,21,5
16265,9,Dinajpur,2000,9,22,15
16266,9,Dinajpur,2000,9,23,1
16267,9,Dinajpur,2000,9,24,0
16268,9,Dinajpur,2000,9,25,0
16269,9,Dinajpur,2000,9,26,0
16270,9,Dinajpur,2000,9,27,0
16271,9,Dinajpur,2000,9,28,0
16272,9,Dinajpur,2000,9,29,0
16273,9,Dinajpur,2000,9,30,0
16274,9,Dinajpur,2000,9,31,0
16275,9,Dinajpur,2000,10,1,0
16276,9,Dinajpur,2000,10,2,0
16277,9,Dinajpur,2000,10,3,0
16278,9,Dinajpur,2000,10,4,0
16279,9,Dinajpur,2000,10,5,0
16280,9,Dinajpur,2000,10,6,0
16281,9,Dinajpur,2000,10,7,0
16282,9,Dinajpur,2000,10,8,0
16283,9,Dinajpur,2000,10,9,0
16284,9,Dinajpur,2000,10,10,8
16285,9,Dinajpur,2000,10,11,0
16286,9,Dinajpur,2000,10,12,0
16287,9,Dinajpur,2000,10,13,0
