,StationIndex,Station,Year,Month,Day,Rainfall
8709,24,Teknaf,1999,5,30,222
8710,24,Teknaf,1999,5,31,0
8711,24,Teknaf,1999,6,1,0
8712,24,Teknaf,1999,6,2,0
8713,24,Teknaf,1999,6,3,35
8714,24,Teknaf,1999,6,4,30
8715,24,Teknaf,1999,6,5,7
8716,24,Teknaf,1999,6,6,0
8717,24,Teknaf,1999,6,7,0
8718,24,Teknaf,1999,6,8,0
8719,24,Teknaf,1999,6,9,19
8720,24,Teknaf,1999,6,10,6
8721,24,Teknaf,1999,6,11,45
8722,24,Teknaf,1999,6,12,56
8723,24,Teknaf,1999,6,13,0
8724,24,Teknaf,1999,6,14,0
8725,24,Teknaf,1999,6,15,2
8726,24,Teknaf,1999,6,16,2
8727,24,Teknaf,1999,6,17,25
8728,24,Teknaf,1999,6,18,27
8729,24,Teknaf,1999,6,19,30
8730,24,Teknaf,1999,6,20,116
8731,24,Teknaf,1999,6,21,96
8732,24,Teknaf,1999,6,22,54
8733,24,Teknaf,1999,6,23,98
8734,24,Teknaf,1999,6,24,141
8735,24,Teknaf,1999,6,25,45
8736,24,Teknaf,1999,6,26,20
8737,24,Teknaf,1999,6,27,6
8738,24,Teknaf,1999,6,28,68
8739,24,Teknaf,1999,6,29,41
8740,24,Teknaf,1999,6,30,13
8741,24,Teknaf,1999,6,31,0
8742,24,Teknaf,1999,7,1,93
8743,24,Teknaf,1999,7,2,12
8744,24,Teknaf,1999,7,3,24
8745,24,Teknaf,1999,7,4,0
8746,24,Teknaf,1999,7,5,25
8747,24,Teknaf,1999,7,6,12
8748,24,Teknaf,1999,7,7,40
8749,24,Teknaf,1999,7,8,20
8750,24,Teknaf,1999,7,9,0
8751,24,Teknaf,1999,7,10,8
8752,24,Teknaf,1999,7,11,15
8753,24,Teknaf,1999,7,12,98
8754,24,Teknaf,1999,7,13,83
8755,24,Teknaf,1999,7,14,10
8756,24,Teknaf,1999,7,15,0
8757,24,Teknaf,1999,7,16,1
8758,24,Teknaf,1999,7,17,8
8759,24,Teknaf,1999,7,18,23
8760,24,Teknaf,1999,7,19,21
8761,24,Teknaf,1999,7,20,60
8762,24,Teknaf,1999,7,21,91
8763,24,Teknaf,1999,7,22,6
8764,24,Teknaf,1999,7,23,13
8765,24,Teknaf,1999,7,24,11
8766,24,Teknaf,1999,7,25,0
8767,24,Teknaf,1999,7,26,1
8768,24,Teknaf,1999,7,27,27
8769,24,Teknaf,1999,7,28,59
8770,24,Teknaf,1999,7,29,8
8771,24,Teknaf,1999,7,30,2
8772,24,Teknaf,1999,7,31,0
8773,24,Teknaf,1999,8,1,0
8774,24,Teknaf,1999,8,2,12
8775,24,Teknaf,1999,8,3,74
8776,24,Teknaf,1999,8,4,32
8777,24,Teknaf,1999,8,5,65
8778,24,Teknaf,1999,8,6,40
8779,24,Teknaf,1999,8,7,29
8780,24,Teknaf,1999,8,8,176
8781,24,Teknaf,1999,8,9,155
8782,24,Teknaf,1999,8,10,12
8783,24,Teknaf,1999,8,11,0
8784,24,Teknaf,1999,8,12,38
8785,24,Teknaf,1999,8,13,165
8786,24,Teknaf,1999,8,14,103
8787,24,Teknaf,1999,8,15,68
8788,24,Teknaf,1999,8,16,38
8789,24,Teknaf,1999,8,17,13
8790,24,Teknaf,1999,8,18,16
8791,24,Teknaf,1999,8,19,23
8792,24,Teknaf,1999,8,20,0
8793,24,Teknaf,1999,8,21,62
8794,24,Teknaf,1999,8,22,0
8795,24,Teknaf,1999,8,23,0
8796,24,Teknaf,1999,8,24,8
8797,24,Teknaf,1999,8,25,2
8798,24,Teknaf,1999,8,26,5
8799,24,Teknaf,1999,8,27,78
8800,24,Teknaf,1999,8,28,81
8801,24,Teknaf,1999,8,29,54
8802,24,Teknaf,1999,8,30,8
8803,24,Teknaf,1999,8,31,38
8804,24,Teknaf,1999,9,1,0
8805,24,Teknaf,1999,9,2,20
8806,24,Teknaf,1999,9,3,0
8807,24,Teknaf,1999,9,4,11
8808,24,Teknaf,1999,9,5,0
8809,24,Teknaf,1999,9,6,0
8810,24,Teknaf,1999,9,7,6
8811,24,Teknaf,1999,9,8,0
8812,24,Teknaf,1999,9,9,0
8813,24,Teknaf,1999,9,10,12
8814,24,Teknaf,1999,9,11,13
8815,24,Teknaf,1999,9,12,50
8816,24,Teknaf,1999,9,13,21
8817,24,Teknaf,1999,9,14,39
8818,24,Teknaf,1999,9,15,33
8819,24,Teknaf,1999,9,16,0
8820,24,Teknaf,1999,9,17,2
8821,24,Teknaf,1999,9,18,15
8822,24,Teknaf,1999,9,19,0
8823,24,Teknaf,1999,9,20,90
8824,24,Teknaf,1999,9,21,64
8825,24,Teknaf,1999,9,22,122
8826,24,Teknaf,1999,9,23,0
8827,24,Teknaf,1999,9,24,0
8828,24,Teknaf,1999,9,25,0
8829,24,Teknaf,1999,9,26,0
8830,24,Teknaf,1999,9,27,9
8831,24,Teknaf,1999,9,28,0
8832,24,Teknaf,1999,9,29,0
8833,24,Teknaf,1999,9,30,6
8834,24,Teknaf,1999,9,31,0
8835,24,Teknaf,1999,10,1,0
8836,24,Teknaf,1999,10,2,0
8837,24,Teknaf,1999,10,3,0
8838,24,Teknaf,1999,10,4,16
8839,24,Teknaf,1999,10,5,0
8840,24,Teknaf,1999,10,6,0
8841,24,Teknaf,1999,10,7,0
8842,24,Teknaf,1999,10,8,0
8843,24,Teknaf,1999,10,9,41
8844,24,Teknaf,1999,10,10,57
8845,24,Teknaf,1999,10,11,0
8846,24,Teknaf,1999,10,12,0
8847,24,Teknaf,1999,10,13,0
8848,24,Teknaf,1999,10,14,0
8849,24,Teknaf,1999,10,15,0
8850,24,Teknaf,1999,10,16,22
8851,24,Teknaf,1999,10,17,5
8852,24,Teknaf,1999,10,18,143
8853,24,Teknaf,1999,10,19,6
8854,24,Teknaf,1999,10,20,82
8855,24,Teknaf,1999,10,21,0
8856,24,Teknaf,1999,10,22,0
8857,24,Teknaf,1999,10,23,0
8858,24,Teknaf,1999,10,24,0
8859,24,Teknaf,1999,10,25,0
8860,24,Teknaf,1999,10,26,0
8861,24,Teknaf,1999,10,27,0
8862,24,Teknaf,1999,10,28,0
8863,24,Teknaf,1999,10,29,0
8864,24,Teknaf,1999,10,30,20
8865,24,Teknaf,1999,10,31,0
8866,24,Teknaf,1999,11,1,0
8867,24,Teknaf,1999,11,2,0
8868,24,Teknaf,1999,11,3,2
8869,24,Teknaf,1999,11,4,0
8870,24,Teknaf,1999,11,5,0
8871,24,Teknaf,1999,11,6,0
8872,24,Teknaf,1999,11,7,0
8873,24,Teknaf,1999,11,8,0
8874,24,Teknaf,1999,11,9,0
8875,24,Teknaf,1999,11,10,0
8876,24,Teknaf,1999,11,11,0
8877,24,Teknaf,1999,11,12,0
8878,24,Teknaf,1999,11,13,0
8879,24,Teknaf,1999,11,14,0
8880,24,Teknaf,1999,11,15,0
8881,24,Teknaf,1999,11,16,0
8882,24,Teknaf,1999,11,17,0
8883,24,Teknaf,1999,11,18,0
8884,24,Teknaf,1999,11,19,0
8885,24,Teknaf,1999,11,20,0
8886,24,Teknaf,1999,11,21,0
8887,24,Teknaf,1999,11,22,0
8888,24,Teknaf,1999,11,23,0
8889,24,Teknaf,1999,11,24,0
8890,24,Teknaf,1999,11,25,0
8891,24,Teknaf,1999,11,26,0
8892,24,Teknaf,1999,11,27,0
8893,24,Teknaf,1999,11,28,0
8894,24,Teknaf,1999,11,29,0
8895,24,Teknaf,1999,11,30,0
8896,24,Teknaf,1999,11,31,0
8897,24,Teknaf,1999,12,1,0
8898,24,Teknaf,1999,12,2,0
8899,24,Teknaf,1999,12,3,0
8900,24,Teknaf,1999,12,4,0
8901,24,Teknaf,1999,12,5,0
8902,24,Teknaf,1999,12,6,0
8903,24,Teknaf,1999,12,7,0
8904,24,Teknaf,1999,12,8,0
8905,24,Teknaf,1999,12,9,0
8906,24,Teknaf,1999,12,10,13
8907,24,Teknaf,1999,12,11,8
8908,24,Teknaf,1999,12,12,15
8909,24,Teknaf,1999,12,13,0
8910,24,Teknaf,1999,12,14,0
8911,24,Teknaf,1999,12,15,0
8912,24,Teknaf,1999,12,16,0
8913,24,Teknaf,1999,12,17,0
8914,24,Teknaf,1999,12,18,0
8915,24,Teknaf,1999,12,19,0
8916,24,Teknaf,1999,12,20,0
8917,24,Teknaf,1999,12,21,0
8918,24,Teknaf,1999,12,22,0
8919,24,Teknaf,1999,12,23,0
8920,24,Teknaf,1999,12,24,0
8921,24,Teknaf,1999,12,25,0
8922,24,Teknaf,1999,12,26,0
8923,24,Teknaf,1999,12,27,0
8924,24,Teknaf,1999,12,28,0
8925,24,Teknaf,1999,12,29,0
8926,24,Teknaf,1999,12,30,0
8927,24,Teknaf,1999,12,31,0
21576,24,Teknaf,2000,1,1,0
21577,24,Teknaf,2000,1,2,0
21578,24,Teknaf,2000,1,3,0
21579,24,Teknaf,2000,1,4,0
21580,24,Teknaf,2000,1,5,0
21581,24,Teknaf,2000,1,6,0
21582,24,Teknaf,2000,1,7,0
21583,24,Teknaf,2000,1,8,0
21584,24,Teknaf,2000,1,9,0
21585,24,Teknaf,2000,1,10,0
21586,24,Teknaf,2000,1,11,0
21587,24,Teknaf,2000,1,12,0
21588,24,Teknaf,2000,1,13,0
21589,24,Teknaf,2000,1,14,0
21590,24,Teknaf,2000,1,15,0
21591,24,Teknaf,2000,1,16,0
21592,24,Teknaf,2000,1,17,0
21593,24,Teknaf,2000,1,18,0
21594,24,Teknaf,2000,1,19,0
21595,24,Teknaf,2000,1,20,0
21596,24,Teknaf,2000,1,21,0
21597,24,Teknaf,2000,1,22,0
21598,24,Teknaf,2000,1,23,0
21599,24,Teknaf,2000,1,24,0
21600,24,Teknaf,2000,1,25,0
21601,24,Teknaf,2000,1,26,0
21602,24,Teknaf,2000,1,27,0
21603,24,Teknaf,2000,1,28,0
21604,24,Teknaf,2000,1,29,0
21605,24,Teknaf,2000,1,30,2
21606,24,Teknaf,2000,1,31,0
21607,24,Teknaf,2000,2,1,0
21608,24,Teknaf,2000,2,2,0
21609,24,Teknaf,2000,2,3,0
21610,24,Teknaf,2000,2,4,0
21611,24,Teknaf,2000,2,5,0
21612,24,Teknaf,2000,2,6,0
21613,24,Teknaf,2000,2,7,0
21614,24,Teknaf,2000,2,8,0
21615,24,Teknaf,2000,2,9,0
21616,24,Teknaf,2000,2,10,0
21617,24,Teknaf,2000,2,11,0
21618,24,Teknaf,2000,2,12,0
21619,24,Teknaf,2000,2,13,0
21620,24,Teknaf,2000,2,14,0
21621,24,Teknaf,2000,2,15,0
21622,24,Teknaf,2000,2,16,0
21623,24,Teknaf,2000,2,17,0
21624,24,Teknaf,2000,2,18,0
21625,24,Teknaf,2000,2,19,0
21626,24,Teknaf,2000,2,20,0
21627,24,Teknaf,2000,2,21,0
21628,24,Teknaf,2000,2,22,0
21629,24,Teknaf,2000,2,23,0
21630,24,Teknaf,2000,2,24,0
21631,24,Teknaf,2000,2,25,0
21632,24,Teknaf,2000,2,26,0
21633,24,Teknaf,2000,2,27,0
21634,24,Teknaf,2000,2,28,0
21635,24,Teknaf,2000,2,29,0
21636,24,Teknaf,2000,2,30,0
21637,24,Teknaf,2000,2,31,0
21638,24,Teknaf,2000,3,1,0
21639,24,Teknaf,2000,3,2,0
21640,24,Teknaf,2000,3,3,0
21641,24,Teknaf,2000,3,4,0
21642,24,Teknaf,2000,3,5,0
21643,24,Teknaf,2000,3,6,0
21644,24,Teknaf,2000,3,7,0
21645,24,Teknaf,2000,3,8,0
21646,24,Teknaf,2000,3,9,0
21647,24,Teknaf,2000,3,10,0
21648,24,Teknaf,2000,3,11,0
21649,24,Teknaf,2000,3,12,0
21650,24,Teknaf,2000,3,13,0
21651,24,Teknaf,2000,3,14,0
21652,24,Teknaf,2000,3,15,0
21653,24,Teknaf,2000,3,16,0
21654,24,Teknaf,2000,3,17,0
21655,24,Teknaf,2000,3,18,0
21656,24,Teknaf,2000,3,19,0
21657,24,Teknaf,2000,3,20,0
21658,24,Teknaf,2000,3,21,0
21659,24,Teknaf,2000,3,22,0
21660,24,Teknaf,2000,3,23,0
21661,24,Teknaf,2000,3,24,0
21662,24,Teknaf,2000,3,25,0
21663,24,Teknaf,2000,3,26,0
21664,24,Teknaf,2000,3,27,0
21665,24,Teknaf,2000,3,28,0
21666,24,Teknaf,2000,3,29,0
21667,24,Teknaf,2000,3,30,0
21668,24,Teknaf,2000,3,31,0
21669,24,Teknaf,2000,4,1,0
21670,24,Teknaf,2000,4,2,0
21671,24,Teknaf,2000,4,3,0
21672,24,Teknaf,2000,4,4,0
21673,24,Teknaf,2000,4,5,0
21674,24,Teknaf,2000,4,6,0
21675,24,Teknaf,2000,4,7,0
21676,24,Teknaf,2000,4,8,0
21677,24,Teknaf,2000,4,9,0
21678,24,Teknaf,2000,4,10,0
21679,24,Teknaf,2000,4,11,0
21680,24,Teknaf,2000,4,12,0
21681,24,Teknaf,2000,4,13,0
21682,24,Teknaf,2000,4,14,0
21683,24,Teknaf,2000,4,15,0
21684,24,Teknaf,2000,4,16,0
21685,24,Teknaf,2000,4,17,0
21686,24,Teknaf,2000,4,18,0
21687,24,Teknaf,2000,4,19,0
21688,24,Teknaf,2000,4,20,0
21689,24,Teknaf,2000,4,21,0
21690,24,Teknaf,2000,4,22,10
21691,24,Teknaf,2000,4,23,0
21692,24,Teknaf,2000,4,24,0
21693,24,Teknaf,2000,4,25,15
21694,24,Teknaf,2000,4,26,1
21695,24,Teknaf,2000,4,27,0
21696,24,Teknaf,2000,4,28,1
21697,24,Teknaf,2000,4,29,0
21698,24,Teknaf,2000,4,30,0
21699,24,Teknaf,2000,4,31,0
21700,24,Teknaf,2000,5,1,0
21701,24,Teknaf,2000,5,2,0
21702,24,Teknaf,2000,5,3,75
21703,24,Teknaf,2000,5,4,0
21704,24,Teknaf,2000,5,5,1
21705,24,Teknaf,2000,5,6,45
21706,24,Teknaf,2000,5,7,5
21707,24,Teknaf,2000,5,8,24
21708,24,Teknaf,2000,5,9,1
21709,24,Teknaf,2000,5,10,0
21710,24,Teknaf,2000,5,11,0
21711,24,Teknaf,2000,5,12,3
21712,24,Teknaf,2000,5,13,7
21713,24,Teknaf,2000,5,14,0
21714,24,Teknaf,2000,5,15,6
21715,24,Teknaf,2000,5,16,2
21716,24,Teknaf,2000,5,17,29
21717,24,Teknaf,2000,5,18,86
21718,24,Teknaf,2000,5,19,1
21719,24,Teknaf,2000,5,20,55
21720,24,Teknaf,2000,5,21,0
21721,24,Teknaf,2000,5,22,5
21722,24,Teknaf,2000,5,23,35
21723,24,Teknaf,2000,5,24,83
21724,24,Teknaf,2000,5,25,37
21725,24,Teknaf,2000,5,26,8
21726,24,Teknaf,2000,5,27,37
21727,24,Teknaf,2000,5,28,37
21728,24,Teknaf,2000,5,29,2
21729,24,Teknaf,2000,5,30,16
21730,24,Teknaf,2000,5,31,0
21731,24,Teknaf,2000,6,1,0
21732,24,Teknaf,2000,6,2,43
21733,24,Teknaf,2000,6,3,0
21734,24,Teknaf,2000,6,4,0
21735,24,Teknaf,2000,6,5,5
21736,24,Teknaf,2000,6,6,6
21737,24,Teknaf,2000,6,7,7
21738,24,Teknaf,2000,6,8,60
21739,24,Teknaf,2000,6,9,9
21740,24,Teknaf,2000,6,10,52
21741,24,Teknaf,2000,6,11,223
21742,24,Teknaf,2000,6,12,41
21743,24,Teknaf,2000,6,13,80
21744,24,Teknaf,2000,6,14,2
21745,24,Teknaf,2000,6,15,3
21746,24,Teknaf,2000,6,16,0
21747,24,Teknaf,2000,6,17,48
21748,24,Teknaf,2000,6,18,27
21749,24,Teknaf,2000,6,19,38
21750,24,Teknaf,2000,6,20,32
21751,24,Teknaf,2000,6,21,6
21752,24,Teknaf,2000,6,22,21
21753,24,Teknaf,2000,6,23,15
21754,24,Teknaf,2000,6,24,72
21755,24,Teknaf,2000,6,25,185
21756,24,Teknaf,2000,6,26,66
21757,24,Teknaf,2000,6,27,39
21758,24,Teknaf,2000,6,28,6
21759,24,Teknaf,2000,6,29,5
21760,24,Teknaf,2000,6,30,0
21761,24,Teknaf,2000,6,31,0
21762,24,Teknaf,2000,7,1,0
21763,24,Teknaf,2000,7,2,0
21764,24,Teknaf,2000,7,3,0
21765,24,Teknaf,2000,7,4,0
21766,24,Teknaf,2000,7,5,0
21767,24,Teknaf,2000,7,6,4
21768,24,Teknaf,2000,7,7,30
21769,24,Teknaf,2000,7,8,45
21770,24,Teknaf,2000,7,9,26
21771,24,Teknaf,2000,7,10,57
21772,24,Teknaf,2000,7,11,0
21773,24,Teknaf,2000,7,12,121
21774,24,Teknaf,2000,7,13,91
21775,24,Teknaf,2000,7,14,164
21776,24,Teknaf,2000,7,15,101
21777,24,Teknaf,2000,7,16,0
21778,24,Teknaf,2000,7,17,67
21779,24,Teknaf,2000,7,18,133
21780,24,Teknaf,2000,7,19,95
21781,24,Teknaf,2000,7,20,77
21782,24,Teknaf,2000,7,21,108
21783,24,Teknaf,2000,7,22,40
21784,24,Teknaf,2000,7,23,6
21785,24,Teknaf,2000,7,24,46
21786,24,Teknaf,2000,7,25,109
21787,24,Teknaf,2000,7,26,43
21788,24,Teknaf,2000,7,27,65
21789,24,Teknaf,2000,7,28,12
21790,24,Teknaf,2000,7,29,9
21791,24,Teknaf,2000,7,30,3
21792,24,Teknaf,2000,7,31,5
21793,24,Teknaf,2000,8,1,0
21794,24,Teknaf,2000,8,2,4
21795,24,Teknaf,2000,8,3,2
21796,24,Teknaf,2000,8,4,16
21797,24,Teknaf,2000,8,5,85
21798,24,Teknaf,2000,8,6,24
21799,24,Teknaf,2000,8,7,20
21800,24,Teknaf,2000,8,8,0
21801,24,Teknaf,2000,8,9,3
21802,24,Teknaf,2000,8,10,32
21803,24,Teknaf,2000,8,11,10
21804,24,Teknaf,2000,8,12,50
21805,24,Teknaf,2000,8,13,34
21806,24,Teknaf,2000,8,14,11
21807,24,Teknaf,2000,8,15,37
21808,24,Teknaf,2000,8,16,157
21809,24,Teknaf,2000,8,17,119
21810,24,Teknaf,2000,8,18,15
21811,24,Teknaf,2000,8,19,2
21812,24,Teknaf,2000,8,20,8
21813,24,Teknaf,2000,8,21,6
21814,24,Teknaf,2000,8,22,0
21815,24,Teknaf,2000,8,23,1
21816,24,Teknaf,2000,8,24,0
21817,24,Teknaf,2000,8,25,5
21818,24,Teknaf,2000,8,26,1
21819,24,Teknaf,2000,8,27,0
21820,24,Teknaf,2000,8,28,36
21821,24,Teknaf,2000,8,29,108
21822,24,Teknaf,2000,8,30,172
21823,24,Teknaf,2000,8,31,50
21824,24,Teknaf,2000,9,1,24
21825,24,Teknaf,2000,9,2,13
21826,24,Teknaf,2000,9,3,60
21827,24,Teknaf,2000,9,4,8
21828,24,Teknaf,2000,9,5,9
21829,24,Teknaf,2000,9,6,12
21830,24,Teknaf,2000,9,7,16
21831,24,Teknaf,2000,9,8,65
21832,24,Teknaf,2000,9,9,34
21833,24,Teknaf,2000,9,10,13
21834,24,Teknaf,2000,9,11,0
21835,24,Teknaf,2000,9,12,0
21836,24,Teknaf,2000,9,13,62
21837,24,Teknaf,2000,9,14,0
21838,24,Teknaf,2000,9,15,6
21839,24,Teknaf,2000,9,16,0
21840,24,Teknaf,2000,9,17,3
21841,24,Teknaf,2000,9,18,10
21842,24,Teknaf,2000,9,19,27
21843,24,Teknaf,2000,9,20,0
21844,24,Teknaf,2000,9,21,0
21845,24,Teknaf,2000,9,22,0
21846,24,Teknaf,2000,9,23,0
21847,24,Teknaf,2000,9,24,0
21848,24,Teknaf,2000,9,25,1
21849,24,Teknaf,2000,9,26,0
21850,24,Teknaf,2000,9,27,0
21851,24,Teknaf,2000,9,28,0
21852,24,Teknaf,2000,9,29,0
21853,24,Teknaf,2000,9,30,0
21854,24,Teknaf,2000,9,31,0
21855,24,Teknaf,2000,10,1,69
21856,24,Teknaf,2000,10,2,134
21857,24,Teknaf,2000,10,3,41
21858,24,Teknaf,2000,10,4,0
21859,24,Teknaf,2000,10,5,0
21860,24,Teknaf,2000,10,6,0
21861,24,Teknaf,2000,10,7,0
21862,24,Teknaf,2000,10,8,0
21863,24,Teknaf,2000,10,9,0
21864,24,Teknaf,2000,10,10,4
21865,24,Teknaf,2000,10,11,0
21866,24,Teknaf,2000,10,12,0
21867,24,Teknaf,2000,10,13,0
21868,24,Teknaf,2000,10,14,0
21869,24,Teknaf,2000,10,15,0
21870,24,Teknaf,2000,10,16,0
21871,24,Teknaf,2000,10,17,8
21872,24,Teknaf,2000,10,18,1
21873,24,Teknaf,2000,10,19,0
21874,24,Teknaf,2000,10,20,0
21875,24,Teknaf,2000,10,21,0
21876,24,Teknaf,2000,10,22,0
21877,24,Teknaf,2000,10,23,0
21878,24,Teknaf,2000,10,24,0
21879,24,Teknaf,2000,10,25,0
21880,24,Teknaf,2000,10,26,0
21881,24,Teknaf,2000,10,27,46
21882,24,Teknaf,2000,10,28,7
21883,24,Teknaf,2000,10,29,112
21884,24,Teknaf,2000,10,30,0
21885,24,Teknaf,2000,10,31,0
21886,24,Teknaf,2000,11,1,0
21887,24,Teknaf,2000,11,2,0
21888,24,Teknaf,2000,11,3,0
21889,24,Teknaf,2000,11,4,0
21890,24,Teknaf,2000,11,5,0
21891,24,Teknaf,2000,11,6,0
21892,24,Teknaf,2000,11,7,0
21893,24,Teknaf,2000,11,8,0
21894,24,Teknaf,2000,11,9,0
21895,24,Teknaf,2000,11,10,0
21896,24,Teknaf,2000,11,11,0
21897,24,Teknaf,2000,11,12,0
21898,24,Teknaf,2000,11,13,0
21899,24,Teknaf,2000,11,14,0
21900,24,Teknaf,2000,11,15,0
