,Year,Month,Day,Cluster,Rainfall
32917,2001,6,27,3,38
32918,2001,6,28,3,9
32919,2001,6,29,3,10
32920,2001,6,30,3,21
32921,2001,6,31,3,0
32937,2001,7,16,3,4
32938,2001,7,17,3,5
32939,2001,7,18,3,5
32940,2001,7,19,3,3
32941,2001,7,20,3,9
32942,2001,7,21,3,11
32943,2001,7,22,3,5
32944,2001,7,23,3,9
32945,2001,7,24,3,4
32946,2001,7,25,3,7
32947,2001,7,26,3,36
32948,2001,7,27,3,13
32949,2001,7,28,3,0
32950,2001,7,29,3,123
32951,2001,7,30,3,100
32952,2001,7,31,3,2
32968,2001,8,16,3,4
32969,2001,8,17,3,2
32970,2001,8,18,3,0
32971,2001,8,19,3,0
32972,2001,8,20,3,2
32973,2001,8,21,3,0
32974,2001,8,22,3,0
32975,2001,8,23,3,4
32976,2001,8,24,3,3
32977,2001,8,25,3,2
32978,2001,8,26,3,1
32979,2001,8,27,3,5
32980,2001,8,28,3,1
32981,2001,8,29,3,0
32982,2001,8,30,3,12
32983,2001,8,31,3,20
32999,2001,9,16,3,0
33000,2001,9,17,3,2
33001,2001,9,18,3,19
33002,2001,9,19,3,18
33003,2001,9,20,3,5
33004,2001,9,21,3,0
33005,2001,9,22,3,0
33006,2001,9,23,3,0
33007,2001,9,24,3,2
33008,2001,9,25,3,3
33009,2001,9,26,3,2
33010,2001,9,27,3,0
33011,2001,9,28,3,0
33012,2001,9,29,3,0
33013,2001,9,30,3,2
33014,2001,9,31,3,0
33030,2001,10,16,3,0
33031,2001,10,17,3,0
33032,2001,10,18,3,1
33033,2001,10,19,3,5
33034,2001,10,20,3,0
33035,2001,10,21,3,0
33036,2001,10,22,3,0
33037,2001,10,23,3,0
33038,2001,10,24,3,0
33039,2001,10,25,3,0
33040,2001,10,26,3,0
33041,2001,10,27,3,0
33042,2001,10,28,3,1
33043,2001,10,29,3,3
33044,2001,10,30,3,7
33045,2001,10,31,3,75
33061,2001,11,16,3,0
33062,2001,11,17,3,0
33063,2001,11,18,3,0
33064,2001,11,19,3,0
33065,2001,11,20,3,0
33066,2001,11,21,3,0
33067,2001,11,22,3,0
33068,2001,11,23,3,0
33069,2001,11,24,3,0
33070,2001,11,25,3,0
33071,2001,11,26,3,0
33072,2001,11,27,3,0
33073,2001,11,28,3,0
33074,2001,11,29,3,0
33075,2001,11,30,3,0
33076,2001,11,31,3,0
33092,2001,12,16,3,0
33093,2001,12,17,3,0
33094,2001,12,18,3,0
33095,2001,12,19,3,0
33096,2001,12,20,3,0
33097,2001,12,21,3,0
33098,2001,12,22,3,0
33099,2001,12,23,3,0
33100,2001,12,24,3,0
33101,2001,12,25,3,0
33102,2001,12,26,3,0
33103,2001,12,27,3,0
33104,2001,12,28,3,0
33105,2001,12,29,3,0
33106,2001,12,30,3,0
33107,2001,12,31,3,0
33123,2001,1,16,3,0
33124,2001,1,17,3,0
33125,2001,1,18,3,0
33126,2001,1,19,3,0
33127,2001,1,20,3,0
33128,2001,1,21,3,0
33129,2001,1,22,3,0
33130,2001,1,23,3,0
33131,2001,1,24,3,0
33132,2001,1,25,3,0
33133,2001,1,26,3,0
33134,2001,1,27,3,0
33135,2001,1,28,3,0
33136,2001,1,29,3,0
33137,2001,1,30,3,0
33138,2001,1,31,3,0
33154,2001,2,16,3,0
33155,2001,2,17,3,0
33156,2001,2,18,3,0
33157,2001,2,19,3,0
33158,2001,2,20,3,0
33159,2001,2,21,3,0
33160,2001,2,22,3,6
33161,2001,2,23,3,0
33162,2001,2,24,3,0
33163,2001,2,25,3,0
33164,2001,2,26,3,0
33165,2001,2,27,3,4
33166,2001,2,28,3,0
33167,2001,2,29,3,0
33168,2001,2,30,3,0
33169,2001,2,31,3,0
33185,2001,3,16,3,0
33186,2001,3,17,3,0
33187,2001,3,18,3,0
33188,2001,3,19,3,0
33189,2001,3,20,3,0
33190,2001,3,21,3,0
33191,2001,3,22,3,0
33192,2001,3,23,3,0
33193,2001,3,24,3,1
33194,2001,3,25,3,0
33195,2001,3,26,3,0
33196,2001,3,27,3,0
33197,2001,3,28,3,0
33198,2001,3,29,3,0
33199,2001,3,30,3,0
33200,2001,3,31,3,3
33216,2001,4,16,3,0
33217,2001,4,17,3,0
33218,2001,4,18,3,0
33219,2001,4,19,3,2
33220,2001,4,20,3,0
33221,2001,4,21,3,0
33222,2001,4,22,3,0
33223,2001,4,23,3,1
33224,2001,4,24,3,0
33225,2001,4,25,3,0
33226,2001,4,26,3,0
33227,2001,4,27,3,0
33228,2001,4,28,3,0
33229,2001,4,29,3,0
33230,2001,4,30,3,0
33231,2001,4,31,3,0
33247,2001,5,16,3,0
33248,2001,5,17,3,0
33249,2001,5,18,3,0
33250,2001,5,19,3,0
33251,2001,5,20,3,34
33252,2001,5,21,3,0
33253,2001,5,22,3,0
33254,2001,5,23,3,33
33255,2001,5,24,3,21
33256,2001,5,25,3,3
33257,2001,5,26,3,0
33258,2001,5,27,3,30
33259,2001,5,28,3,0
33260,2001,5,29,3,0
33261,2001,5,30,3,1
33262,2001,5,31,3,0
33278,2001,6,16,3,35
33279,2001,6,17,3,76
33280,2001,6,18,3,16
33281,2001,6,19,3,25
33282,2001,6,20,3,69
33283,2001,6,21,3,29
33284,2001,6,22,3,26
33285,2001,6,23,3,0
33286,2001,6,24,3,3
33287,2001,6,25,3,0
33288,2001,6,26,3,3
33289,2001,6,27,3,83
33290,2001,6,28,3,0
33291,2001,6,29,3,8
33292,2001,6,30,3,7
33293,2001,6,31,3,0
33309,2001,7,16,3,5
33310,2001,7,17,3,3
33311,2001,7,18,3,1
33312,2001,7,19,3,1
33313,2001,7,20,3,5
33314,2001,7,21,3,2
33315,2001,7,22,3,1
33316,2001,7,23,3,36
33317,2001,7,24,3,39
33318,2001,7,25,3,4
33319,2001,7,26,3,4
33320,2001,7,27,3,21
33321,2001,7,28,3,0
33322,2001,7,29,3,57
33323,2001,7,30,3,12
33324,2001,7,31,3,8
33340,2001,8,16,3,4
33341,2001,8,17,3,6
33342,2001,8,18,3,3
33343,2001,8,19,3,0
33344,2001,8,20,3,0
33345,2001,8,21,3,0
33346,2001,8,22,3,1
33347,2001,8,23,3,4
33348,2001,8,24,3,5
33349,2001,8,25,3,18
33350,2001,8,26,3,3
33351,2001,8,27,3,6
33352,2001,8,28,3,2
33353,2001,8,29,3,1
33354,2001,8,30,3,14
33355,2001,8,31,3,0
33371,2001,9,16,3,0
33372,2001,9,17,3,7
33373,2001,9,18,3,66
33374,2001,9,19,3,6
33375,2001,9,20,3,5
33376,2001,9,21,3,0
33377,2001,9,22,3,0
33378,2001,9,23,3,0
33379,2001,9,24,3,5
33380,2001,9,25,3,3
33381,2001,9,26,3,0
33382,2001,9,27,3,1
33383,2001,9,28,3,0
33384,2001,9,29,3,0
33385,2001,9,30,3,0
33386,2001,9,31,3,0
33402,2001,10,16,3,0
33403,2001,10,17,3,0
33404,2001,10,18,3,1
33405,2001,10,19,3,3
33406,2001,10,20,3,0
33407,2001,10,21,3,0
33408,2001,10,22,3,0
33409,2001,10,23,3,0
33410,2001,10,24,3,0
33411,2001,10,25,3,0
33412,2001,10,26,3,0
33413,2001,10,27,3,0
33414,2001,10,28,3,51
33415,2001,10,29,3,0
33416,2001,10,30,3,1
33417,2001,10,31,3,104
33433,2001,11,16,3,0
33434,2001,11,17,3,0
33435,2001,11,18,3,0
33436,2001,11,19,3,0
33437,2001,11,20,3,0
33438,2001,11,21,3,0
33439,2001,11,22,3,0
33440,2001,11,23,3,0
33441,2001,11,24,3,0
33442,2001,11,25,3,0
33443,2001,11,26,3,0
33444,2001,11,27,3,0
33445,2001,11,28,3,0
33446,2001,11,29,3,0
33447,2001,11,30,3,0
33448,2001,11,31,3,0
33464,2001,12,16,3,0
33465,2001,12,17,3,0
33466,2001,12,18,3,0
33467,2001,12,19,3,0
33468,2001,12,20,3,0
33469,2001,12,21,3,0
33470,2001,12,22,3,0
33471,2001,12,23,3,0
33472,2001,12,24,3,0
33473,2001,12,25,3,0
33474,2001,12,26,3,0
33475,2001,12,27,3,0
33476,2001,12,28,3,0
33477,2001,12,29,3,0
33478,2001,12,30,3,0
33479,2001,12,31,3,0
33495,2001,1,16,3,0
33496,2001,1,17,3,0
33497,2001,1,18,3,0
33498,2001,1,19,3,0
33499,2001,1,20,3,0
33500,2001,1,21,3,0
33501,2001,1,22,3,0
33502,2001,1,23,3,0
33503,2001,1,24,3,0
33504,2001,1,25,3,0
33505,2001,1,26,3,0
33506,2001,1,27,3,0
33507,2001,1,28,3,0
33508,2001,1,29,3,0
33509,2001,1,30,3,0
33510,2001,1,31,3,0
33526,2001,2,16,3,0
33527,2001,2,17,3,0
33528,2001,2,18,3,0
33529,2001,2,19,3,0
33530,2001,2,20,3,0
33531,2001,2,21,3,0
33532,2001,2,22,3,5
33533,2001,2,23,3,28
33534,2001,2,24,3,0
33535,2001,2,25,3,0
33536,2001,2,26,3,0
33537,2001,2,27,3,0
33538,2001,2,28,3,8
33539,2001,2,29,3,0
33540,2001,2,30,3,0
33541,2001,2,31,3,0
33557,2001,3,16,3,0
33558,2001,3,17,3,0
33559,2001,3,18,3,0
33560,2001,3,19,3,0
33561,2001,3,20,3,0
33562,2001,3,21,3,0
33563,2001,3,22,3,0
33564,2001,3,23,3,0
33565,2001,3,24,3,1
33566,2001,3,25,3,0
33567,2001,3,26,3,0
33568,2001,3,27,3,0
33569,2001,3,28,3,0
33570,2001,3,29,3,0
33571,2001,3,30,3,0
33572,2001,3,31,3,0
33588,2001,4,16,3,1
33589,2001,4,17,3,0
33590,2001,4,18,3,0
33591,2001,4,19,3,20
33592,2001,4,20,3,1
33593,2001,4,21,3,0
33594,2001,4,22,3,0
33595,2001,4,23,3,0
33596,2001,4,24,3,0
33597,2001,4,25,3,0
33598,2001,4,26,3,0
33599,2001,4,27,3,0
33600,2001,4,28,3,1
33601,2001,4,29,3,0
33602,2001,4,30,3,0
33603,2001,4,31,3,0
33619,2001,5,16,3,0
33620,2001,5,17,3,0
33621,2001,5,18,3,0
33622,2001,5,19,3,0
33623,2001,5,20,3,0
33624,2001,5,21,3,23
33625,2001,5,22,3,0
33626,2001,5,23,3,6
33627,2001,5,24,3,2
33628,2001,5,25,3,14
33629,2001,5,26,3,0
33630,2001,5,27,3,45
33631,2001,5,28,3,0
33632,2001,5,29,3,0
33633,2001,5,30,3,7
33634,2001,5,31,3,2
33650,2001,6,16,3,42
33651,2001,6,17,3,6
33652,2001,6,18,3,57
33653,2001,6,19,3,37
33654,2001,6,20,3,15
33655,2001,6,21,3,94
33656,2001,6,22,3,76
33657,2001,6,23,3,42
33658,2001,6,24,3,0
33659,2001,6,25,3,11
33660,2001,6,26,3,3
33661,2001,6,27,3,11
33662,2001,6,28,3,30
33663,2001,6,29,3,17
33664,2001,6,30,3,27
33665,2001,6,31,3,0
33681,2001,7,16,3,6
33682,2001,7,17,3,1
33683,2001,7,18,3,11
33684,2001,7,19,3,17
33685,2001,7,20,3,11
33686,2001,7,21,3,59
33687,2001,7,22,3,5
33688,2001,7,23,3,14
33689,2001,7,24,3,8
33690,2001,7,25,3,31
33691,2001,7,26,3,0
33692,2001,7,27,3,18
33693,2001,7,28,3,5
33694,2001,7,29,3,7
33695,2001,7,30,3,15
33696,2001,7,31,3,62
33712,2001,8,16,3,19
33713,2001,8,17,3,6
33714,2001,8,18,3,32
33715,2001,8,19,3,4
33716,2001,8,20,3,3
33717,2001,8,21,3,5
33718,2001,8,22,3,2
33719,2001,8,23,3,0
33720,2001,8,24,3,5
33721,2001,8,25,3,12
33722,2001,8,26,3,9
33723,2001,8,27,3,51
33724,2001,8,28,3,4
33725,2001,8,29,3,5
33726,2001,8,30,3,8
33727,2001,8,31,3,9
33743,2001,9,16,3,10
33744,2001,9,17,3,22
33745,2001,9,18,3,82
33746,2001,9,19,3,47
33747,2001,9,20,3,7
33748,2001,9,21,3,0
33749,2001,9,22,3,0
33750,2001,9,23,3,0
33751,2001,9,24,3,43
33752,2001,9,25,3,6
33753,2001,9,26,3,0
33754,2001,9,27,3,0
33755,2001,9,28,3,0
33756,2001,9,29,3,8
33757,2001,9,30,3,7
33758,2001,9,31,3,0
33774,2001,10,16,3,12
33775,2001,10,17,3,0
33776,2001,10,18,3,5
33777,2001,10,19,3,19
33778,2001,10,20,3,0
33779,2001,10,21,3,0
33780,2001,10,22,3,0
33781,2001,10,23,3,0
33782,2001,10,24,3,0
33783,2001,10,25,3,0
33784,2001,10,26,3,0
33785,2001,10,27,3,27
33786,2001,10,28,3,68
33787,2001,10,29,3,22
33788,2001,10,30,3,47
33789,2001,10,31,3,63
33805,2001,11,16,3,0
33806,2001,11,17,3,0
33807,2001,11,18,3,0
33808,2001,11,19,3,0
33809,2001,11,20,3,0
33810,2001,11,21,3,0
33811,2001,11,22,3,0
33812,2001,11,23,3,0
33813,2001,11,24,3,0
33814,2001,11,25,3,0
33815,2001,11,26,3,0
33816,2001,11,27,3,0
33817,2001,11,28,3,0
33818,2001,11,29,3,0
33819,2001,11,30,3,0
33820,2001,11,31,3,0
33836,2001,12,16,3,0
33837,2001,12,17,3,0
33838,2001,12,18,3,0
33839,2001,12,19,3,0
33840,2001,12,20,3,0
33841,2001,12,21,3,0
33842,2001,12,22,3,0
33843,2001,12,23,3,0
33844,2001,12,24,3,0
33845,2001,12,25,3,0
33846,2001,12,26,3,0
33847,2001,12,27,3,0
33848,2001,12,28,3,0
33849,2001,12,29,3,0
33850,2001,12,30,3,0
33851,2001,12,31,3,0
33867,2001,1,16,3,0
33868,2001,1,17,3,0
33869,2001,1,18,3,0
33870,2001,1,19,3,0
33871,2001,1,20,3,0
33872,2001,1,21,3,0
33873,2001,1,22,3,0
33874,2001,1,23,3,0
33875,2001,1,24,3,0
33876,2001,1,25,3,0
33877,2001,1,26,3,0
33878,2001,1,27,3,0
33879,2001,1,28,3,0
33880,2001,1,29,3,0
33881,2001,1,30,3,0
33882,2001,1,31,3,0
33898,2001,2,16,3,0
33899,2001,2,17,3,0
33900,2001,2,18,3,0
33901,2001,2,19,3,0
33902,2001,2,20,3,0
33903,2001,2,21,3,0
33904,2001,2,22,3,4
33905,2001,2,23,3,8
33906,2001,2,24,3,0
33907,2001,2,25,3,0
33908,2001,2,26,3,0
33909,2001,2,27,3,0
33910,2001,2,28,3,3
33911,2001,2,29,3,0
33912,2001,2,30,3,0
33913,2001,2,31,3,0
33929,2001,3,16,3,0
33930,2001,3,17,3,0
33931,2001,3,18,3,0
33932,2001,3,19,3,0
33933,2001,3,20,3,0
33934,2001,3,21,3,0
33935,2001,3,22,3,0
33936,2001,3,23,3,1
33937,2001,3,24,3,1
33938,2001,3,25,3,0
33939,2001,3,26,3,0
33940,2001,3,27,3,0
33941,2001,3,28,3,0
33942,2001,3,29,3,0
33943,2001,3,30,3,0
33944,2001,3,31,3,1
33960,2001,4,16,3,0
33961,2001,4,17,3,0
33962,2001,4,18,3,0
33963,2001,4,19,3,11
33964,2001,4,20,3,1
33965,2001,4,21,3,0
33966,2001,4,22,3,0
33967,2001,4,23,3,0
33968,2001,4,24,3,0
33969,2001,4,25,3,0
33970,2001,4,26,3,0
33971,2001,4,27,3,0
33972,2001,4,28,3,0
33973,2001,4,29,3,0
33974,2001,4,30,3,0
33975,2001,4,31,3,0
33991,2001,5,16,3,0
33992,2001,5,17,3,0
33993,2001,5,18,3,0
33994,2001,5,19,3,0
33995,2001,5,20,3,1
33996,2001,5,21,3,0
33997,2001,5,22,3,0
33998,2001,5,23,3,3
33999,2001,5,24,3,57
34000,2001,5,25,3,0
34001,2001,5,26,3,0
34002,2001,5,27,3,14
34003,2001,5,28,3,0
34004,2001,5,29,3,21
34005,2001,5,30,3,11
34006,2001,5,31,3,4
34022,2001,6,16,3,22
34023,2001,6,17,3,17
34024,2001,6,18,3,34
34025,2001,6,19,3,51
34026,2001,6,20,3,62
34027,2001,6,21,3,42
34028,2001,6,22,3,11
34029,2001,6,23,3,7
34030,2001,6,24,3,2
34031,2001,6,25,3,1
34032,2001,6,26,3,3
34033,2001,6,27,3,14
34034,2001,6,28,3,38
34035,2001,6,29,3,7
34036,2001,6,30,3,53
34037,2001,6,31,3,0
34053,2001,7,16,3,9
34054,2001,7,17,3,8
34055,2001,7,18,3,8
34056,2001,7,19,3,6
34057,2001,7,20,3,6
34058,2001,7,21,3,2
34059,2001,7,22,3,2
34060,2001,7,23,3,7
34061,2001,7,24,3,2
34062,2001,7,25,3,2
34063,2001,7,26,3,0
34064,2001,7,27,3,60
34065,2001,7,28,3,0
34066,2001,7,29,3,9
34067,2001,7,30,3,2
34068,2001,7,31,3,1
34084,2001,8,16,3,3
34085,2001,8,17,3,0
34086,2001,8,18,3,0
34087,2001,8,19,3,1
34088,2001,8,20,3,2
34089,2001,8,21,3,1
34090,2001,8,22,3,1
34091,2001,8,23,3,7
34092,2001,8,24,3,1
34093,2001,8,25,3,7
34094,2001,8,26,3,0
34095,2001,8,27,3,11
34096,2001,8,28,3,2
34097,2001,8,29,3,0
34098,2001,8,30,3,12
34099,2001,8,31,3,3
34115,2001,9,16,3,0
34116,2001,9,17,3,12
34117,2001,9,18,3,46
34118,2001,9,19,3,12
34119,2001,9,20,3,6
34120,2001,9,21,3,0
34121,2001,9,22,3,0
34122,2001,9,23,3,0
34123,2001,9,24,3,12
34124,2001,9,25,3,3
34125,2001,9,26,3,18
34126,2001,9,27,3,0
34127,2001,9,28,3,0
34128,2001,9,29,3,0
34129,2001,9,30,3,0
34130,2001,9,31,3,0
34146,2001,10,16,3,1
34147,2001,10,17,3,0
34148,2001,10,18,3,7
34149,2001,10,19,3,7
34150,2001,10,20,3,0
34151,2001,10,21,3,0
34152,2001,10,22,3,0
34153,2001,10,23,3,0
34154,2001,10,24,3,0
34155,2001,10,25,3,0
34156,2001,10,26,3,0
34157,2001,10,27,3,0
34158,2001,10,28,3,4
34159,2001,10,29,3,2
34160,2001,10,30,3,43
34161,2001,10,31,3,143
34177,2001,11,16,3,0
34178,2001,11,17,3,0
34179,2001,11,18,3,0
34180,2001,11,19,3,0
34181,2001,11,20,3,0
34182,2001,11,21,3,0
34183,2001,11,22,3,0
34184,2001,11,23,3,0
34185,2001,11,24,3,0
34186,2001,11,25,3,0
34187,2001,11,26,3,0
34188,2001,11,27,3,0
34189,2001,11,28,3,0
34190,2001,11,29,3,0
34191,2001,11,30,3,0
34192,2001,11,31,3,0
34208,2001,12,16,3,0
34209,2001,12,17,3,0
34210,2001,12,18,3,0
34211,2001,12,19,3,0
34212,2001,12,20,3,0
34213,2001,12,21,3,0
34214,2001,12,22,3,0
34215,2001,12,23,3,0
34216,2001,12,24,3,0
34217,2001,12,25,3,0
34218,2001,12,26,3,0
34219,2001,12,27,3,0
34220,2001,12,28,3,0
34221,2001,12,29,3,0
34222,2001,12,30,3,0
34223,2001,12,31,3,0
34239,2001,1,16,3,0
34240,2001,1,17,3,0
34241,2001,1,18,3,0
34242,2001,1,19,3,0
34243,2001,1,20,3,0
34244,2001,1,21,3,0
34245,2001,1,22,3,0
34246,2001,1,23,3,0
34247,2001,1,24,3,0
34248,2001,1,25,3,0
34249,2001,1,26,3,0
34250,2001,1,27,3,0
34251,2001,1,28,3,0
34252,2001,1,29,3,0
34253,2001,1,30,3,0
34254,2001,1,31,3,0
34270,2001,2,16,3,0
34271,2001,2,17,3,0
34272,2001,2,18,3,0
34273,2001,2,19,3,0
34274,2001,2,20,3,0
34275,2001,2,21,3,0
34276,2001,2,22,3,16
34277,2001,2,23,3,3
34278,2001,2,24,3,0
34279,2001,2,25,3,0
34280,2001,2,26,3,0
34281,2001,2,27,3,6
34282,2001,2,28,3,0
34283,2001,2,29,3,0
34284,2001,2,30,3,0
34285,2001,2,31,3,0
34301,2001,3,16,3,0
34302,2001,3,17,3,0
34303,2001,3,18,3,0
34304,2001,3,19,3,0
34305,2001,3,20,3,0
34306,2001,3,21,3,0
34307,2001,3,22,3,0
34308,2001,3,23,3,0
34309,2001,3,24,3,0
34310,2001,3,25,3,0
34311,2001,3,26,3,0
34312,2001,3,27,3,0
34313,2001,3,28,3,0
34314,2001,3,29,3,0
34315,2001,3,30,3,0
34316,2001,3,31,3,0
34332,2001,4,16,3,0
34333,2001,4,17,3,0
34334,2001,4,18,3,10
34335,2001,4,19,3,0
34336,2001,4,20,3,0
34337,2001,4,21,3,0
34338,2001,4,22,3,0
34339,2001,4,23,3,0
34340,2001,4,24,3,0
34341,2001,4,25,3,0
34342,2001,4,26,3,0
34343,2001,4,27,3,0
34344,2001,4,28,3,0
34345,2001,4,29,3,2
34346,2001,4,30,3,8
34347,2001,4,31,3,0
34363,2001,5,16,3,0
34364,2001,5,17,3,0
34365,2001,5,18,3,0
34366,2001,5,19,3,0
34367,2001,5,20,3,0
34368,2001,5,21,3,27
34369,2001,5,22,3,0
34370,2001,5,23,3,3
34371,2001,5,24,3,28
34372,2001,5,25,3,0
34373,2001,5,26,3,0
34374,2001,5,27,3,20
34375,2001,5,28,3,0
34376,2001,5,29,3,0
34377,2001,5,30,3,4
34378,2001,5,31,3,0
34394,2001,6,16,3,21
34395,2001,6,17,3,34
34396,2001,6,18,3,17
34397,2001,6,19,3,20
34398,2001,6,20,3,28
34399,2001,6,21,3,0
34400,2001,6,22,3,0
34401,2001,6,23,3,0
34402,2001,6,24,3,2
34403,2001,6,25,3,2
34404,2001,6,26,3,2
34405,2001,6,27,3,27
34406,2001,6,28,3,4
34407,2001,6,29,3,0
34408,2001,6,30,3,4
34409,2001,6,31,3,0
34425,2001,7,16,3,2
34426,2001,7,17,3,0
34427,2001,7,18,3,0
34428,2001,7,19,3,2
34429,2001,7,20,3,8
34430,2001,7,21,3,12
34431,2001,7,22,3,23
34432,2001,7,23,3,10
34433,2001,7,24,3,44
34434,2001,7,25,3,1
34435,2001,7,26,3,44
34436,2001,7,27,3,26
34437,2001,7,28,3,14
34438,2001,7,29,3,3
34439,2001,7,30,3,47
34440,2001,7,31,3,2
34456,2001,8,16,3,0
34457,2001,8,17,3,1
34458,2001,8,18,3,0
34459,2001,8,19,3,0
34460,2001,8,20,3,0
34461,2001,8,21,3,0
34462,2001,8,22,3,1
34463,2001,8,23,3,1
34464,2001,8,24,3,1
34465,2001,8,25,3,6
34466,2001,8,26,3,0
34467,2001,8,27,3,12
34468,2001,8,28,3,7
34469,2001,8,29,3,0
34470,2001,8,30,3,0
34471,2001,8,31,3,1
34487,2001,9,16,3,0
34488,2001,9,17,3,14
34489,2001,9,18,3,49
34490,2001,9,19,3,122
34491,2001,9,20,3,1
34492,2001,9,21,3,0
34493,2001,9,22,3,0
34494,2001,9,23,3,0
34495,2001,9,24,3,0
34496,2001,9,25,3,40
34497,2001,9,26,3,0
34498,2001,9,27,3,0
34499,2001,9,28,3,0
34500,2001,9,29,3,0
34501,2001,9,30,3,0
34502,2001,9,31,3,0
34518,2001,10,16,3,0
34519,2001,10,17,3,0
34520,2001,10,18,3,30
34521,2001,10,19,3,16
34522,2001,10,20,3,0
34523,2001,10,21,3,0
34524,2001,10,22,3,0
34525,2001,10,23,3,0
34526,2001,10,24,3,0
34527,2001,10,25,3,0
34528,2001,10,26,3,0
34529,2001,10,27,3,0
34530,2001,10,28,3,9
34531,2001,10,29,3,0
34532,2001,10,30,3,0
34533,2001,10,31,3,28
34549,2001,11,16,3,0
34550,2001,11,17,3,0
34551,2001,11,18,3,0
34552,2001,11,19,3,0
34553,2001,11,20,3,0
34554,2001,11,21,3,0
34555,2001,11,22,3,0
34556,2001,11,23,3,0
34557,2001,11,24,3,0
34558,2001,11,25,3,0
34559,2001,11,26,3,0
34560,2001,11,27,3,0
34561,2001,11,28,3,0
34562,2001,11,29,3,0
34563,2001,11,30,3,0
34564,2001,11,31,3,0
34580,2001,12,16,3,0
34581,2001,12,17,3,0
34582,2001,12,18,3,0
34583,2001,12,19,3,0
34584,2001,12,20,3,0
34585,2001,12,21,3,0
34586,2001,12,22,3,0
34587,2001,12,23,3,0
34588,2001,12,24,3,0
34589,2001,12,25,3,0
34590,2001,12,26,3,0
34591,2001,12,27,3,0
34592,2001,12,28,3,0
34593,2001,12,29,3,0
34594,2001,12,30,3,0
34595,2001,12,31,3,0
34611,2001,1,16,3,0
34612,2001,1,17,3,0
34613,2001,1,18,3,0
34614,2001,1,19,3,0
34615,2001,1,20,3,0
34616,2001,1,21,3,0
34617,2001,1,22,3,0
34618,2001,1,23,3,0
34619,2001,1,24,3,0
34620,2001,1,25,3,0
34621,2001,1,26,3,0
34622,2001,1,27,3,0
34623,2001,1,28,3,0
34624,2001,1,29,3,0
34625,2001,1,30,3,0
34626,2001,1,31,3,0
34642,2001,2,16,3,0
34643,2001,2,17,3,0
34644,2001,2,18,3,0
34645,2001,2,19,3,0
34646,2001,2,20,3,0
34647,2001,2,21,3,0
34648,2001,2,22,3,0
34649,2001,2,23,3,10
34650,2001,2,24,3,0
34651,2001,2,25,3,0
34652,2001,2,26,3,0
34653,2001,2,27,3,0
34654,2001,2,28,3,0
34655,2001,2,29,3,0
34656,2001,2,30,3,0
34657,2001,2,31,3,0
34673,2001,3,16,3,0
34674,2001,3,17,3,0
34675,2001,3,18,3,0
34676,2001,3,19,3,0
34677,2001,3,20,3,0
34678,2001,3,21,3,0
34679,2001,3,22,3,0
34680,2001,3,23,3,0
34681,2001,3,24,3,0
34682,2001,3,25,3,0
34683,2001,3,26,3,0
34684,2001,3,27,3,0
34685,2001,3,28,3,0
34686,2001,3,29,3,0
34687,2001,3,30,3,0
34688,2001,3,31,3,0
34704,2001,4,16,3,0
34705,2001,4,17,3,0
34706,2001,4,18,3,0
34707,2001,4,19,3,0
34708,2001,4,20,3,0
34709,2001,4,21,3,0
34710,2001,4,22,3,0
34711,2001,4,23,3,0
34712,2001,4,24,3,0
34713,2001,4,25,3,0
34714,2001,4,26,3,0
34715,2001,4,27,3,0
34716,2001,4,28,3,0
34717,2001,4,29,3,0
34718,2001,4,30,3,0
34719,2001,4,31,3,0
34735,2001,5,16,3,0
34736,2001,5,17,3,0
34737,2001,5,18,3,0
34738,2001,5,19,3,0
34739,2001,5,20,3,0
34740,2001,5,21,3,11
34741,2001,5,22,3,0
34742,2001,5,23,3,6
34743,2001,5,24,3,14
34744,2001,5,25,3,11
34745,2001,5,26,3,0
34746,2001,5,27,3,0
34747,2001,5,28,3,0
34748,2001,5,29,3,0
34749,2001,5,30,3,6
34750,2001,5,31,3,4
34766,2001,6,16,3,210
34767,2001,6,17,3,188
34768,2001,6,18,3,220
34769,2001,6,19,3,54
34770,2001,6,20,3,77
34771,2001,6,21,3,152
34772,2001,6,22,3,87
34773,2001,6,23,3,23
34774,2001,6,24,3,7
34775,2001,6,25,3,4
34776,2001,6,26,3,31
34777,2001,6,27,3,1
34778,2001,6,28,3,22
34779,2001,6,29,3,71
34780,2001,6,30,3,81
34781,2001,6,31,3,0
34797,2001,7,16,3,36
34798,2001,7,17,3,18
34799,2001,7,18,3,45
34800,2001,7,19,3,46
34801,2001,7,20,3,79
34802,2001,7,21,3,8
34803,2001,7,22,3,18
34804,2001,7,23,3,23
34805,2001,7,24,3,6
34806,2001,7,25,3,17
34807,2001,7,26,3,43
34808,2001,7,27,3,14
34809,2001,7,28,3,4
34810,2001,7,29,3,0
34811,2001,7,30,3,3
34812,2001,7,31,3,18
34828,2001,8,16,3,40
34829,2001,8,17,3,56
34830,2001,8,18,3,11
34831,2001,8,19,3,1
34832,2001,8,20,3,1
34833,2001,8,21,3,10
34834,2001,8,22,3,12
34835,2001,8,23,3,14
34836,2001,8,24,3,6
34837,2001,8,25,3,34
34838,2001,8,26,3,8
34839,2001,8,27,3,32
34840,2001,8,28,3,0
34841,2001,8,29,3,0
34842,2001,8,30,3,16
34843,2001,8,31,3,17
34859,2001,9,16,3,16
