,StationIndex,Station,Year,Month,Day,Rainfall
22005,25,Chittagong,2000,2,27,0
22006,25,Chittagong,2000,2,28,0
22007,25,Chittagong,2000,2,29,0
22008,25,Chittagong,2000,2,30,0
22009,25,Chittagong,2000,2,31,0
22010,25,Chittagong,2000,3,1,0
22011,25,Chittagong,2000,3,2,0
22012,25,Chittagong,2000,3,3,0
22013,25,Chittagong,2000,3,4,0
22014,25,Chittagong,2000,3,5,0
22015,25,Chittagong,2000,3,6,0
22016,25,Chittagong,2000,3,7,0
22017,25,Chittagong,2000,3,8,0
22018,25,Chittagong,2000,3,9,9
22019,25,Chittagong,2000,3,10,0
22020,25,Chittagong,2000,3,11,0
22021,25,Chittagong,2000,3,12,0
22022,25,Chittagong,2000,3,13,0
22023,25,Chittagong,2000,3,14,0
22024,25,Chittagong,2000,3,15,0
22025,25,Chittagong,2000,3,16,0
22026,25,Chittagong,2000,3,17,7
22027,25,Chittagong,2000,3,18,0
22028,25,Chittagong,2000,3,19,0
22029,25,Chittagong,2000,3,20,0
22030,25,Chittagong,2000,3,21,0
22031,25,Chittagong,2000,3,22,0
22032,25,Chittagong,2000,3,23,0
22033,25,Chittagong,2000,3,24,0
22034,25,Chittagong,2000,3,25,0
22035,25,Chittagong,2000,3,26,0
22036,25,Chittagong,2000,3,27,0
22037,25,Chittagong,2000,3,28,0
22038,25,Chittagong,2000,3,29,0
22039,25,Chittagong,2000,3,30,0
22040,25,Chittagong,2000,3,31,0
22041,25,Chittagong,2000,4,1,0
22042,25,Chittagong,2000,4,2,0
22043,25,Chittagong,2000,4,3,0
22044,25,Chittagong,2000,4,4,0
22045,25,Chittagong,2000,4,5,0
22046,25,Chittagong,2000,4,6,0
22047,25,Chittagong,2000,4,7,0
22048,25,Chittagong,2000,4,8,0
22049,25,Chittagong,2000,4,9,0
22050,25,Chittagong,2000,4,10,0
22051,25,Chittagong,2000,4,11,0
22052,25,Chittagong,2000,4,12,1
22053,25,Chittagong,2000,4,13,6
22054,25,Chittagong,2000,4,14,0
22055,25,Chittagong,2000,4,15,0
22056,25,Chittagong,2000,4,16,0
22057,25,Chittagong,2000,4,17,0
22058,25,Chittagong,2000,4,18,0
22059,25,Chittagong,2000,4,19,15
22060,25,Chittagong,2000,4,20,0
22061,25,Chittagong,2000,4,21,0
22062,25,Chittagong,2000,4,22,15
22063,25,Chittagong,2000,4,23,0
22064,25,Chittagong,2000,4,24,5
22065,25,Chittagong,2000,4,25,27
22066,25,Chittagong,2000,4,26,3
22067,25,Chittagong,2000,4,27,21
22068,25,Chittagong,2000,4,28,1
22069,25,Chittagong,2000,4,29,0
22070,25,Chittagong,2000,4,30,14
22071,25,Chittagong,2000,4,31,0
22072,25,Chittagong,2000,5,1,0
22073,25,Chittagong,2000,5,2,0
22074,25,Chittagong,2000,5,3,23
22075,25,Chittagong,2000,5,4,0
22076,25,Chittagong,2000,5,5,0
22077,25,Chittagong,2000,5,6,0
22078,25,Chittagong,2000,5,7,0
22079,25,Chittagong,2000,5,8,7
22080,25,Chittagong,2000,5,9,0
22081,25,Chittagong,2000,5,10,0
22082,25,Chittagong,2000,5,11,0
22083,25,Chittagong,2000,5,12,0
22084,25,Chittagong,2000,5,13,0
22085,25,Chittagong,2000,5,14,0
22086,25,Chittagong,2000,5,15,0
22087,25,Chittagong,2000,5,16,0
22088,25,Chittagong,2000,5,17,12
22089,25,Chittagong,2000,5,18,0
22090,25,Chittagong,2000,5,19,13
22091,25,Chittagong,2000,5,20,88
22092,25,Chittagong,2000,5,21,0
22093,25,Chittagong,2000,5,22,30
22094,25,Chittagong,2000,5,23,0
22095,25,Chittagong,2000,5,24,160
22096,25,Chittagong,2000,5,25,180
22097,25,Chittagong,2000,5,26,73
22098,25,Chittagong,2000,5,27,33
22099,25,Chittagong,2000,5,28,78
22100,25,Chittagong,2000,5,29,37
22101,25,Chittagong,2000,5,30,14
22102,25,Chittagong,2000,5,31,0
22103,25,Chittagong,2000,6,1,0
22104,25,Chittagong,2000,6,2,0
22105,25,Chittagong,2000,6,3,17
22106,25,Chittagong,2000,6,4,1
22107,25,Chittagong,2000,6,5,41
22108,25,Chittagong,2000,6,6,1
22109,25,Chittagong,2000,6,7,2
22110,25,Chittagong,2000,6,8,1
22111,25,Chittagong,2000,6,9,44
22112,25,Chittagong,2000,6,10,26
22113,25,Chittagong,2000,6,11,15
22114,25,Chittagong,2000,6,12,95
22115,25,Chittagong,2000,6,13,100
22116,25,Chittagong,2000,6,14,0
22117,25,Chittagong,2000,6,15,0
22118,25,Chittagong,2000,6,16,0
22119,25,Chittagong,2000,6,17,3
22120,25,Chittagong,2000,6,18,13
22121,25,Chittagong,2000,6,19,3
22122,25,Chittagong,2000,6,20,11
22123,25,Chittagong,2000,6,21,9
22124,25,Chittagong,2000,6,22,1
22125,25,Chittagong,2000,6,23,22
22126,25,Chittagong,2000,6,24,46
22127,25,Chittagong,2000,6,25,188
22128,25,Chittagong,2000,6,26,1
22129,25,Chittagong,2000,6,27,0
22130,25,Chittagong,2000,6,28,3
22131,25,Chittagong,2000,6,29,0
22132,25,Chittagong,2000,6,30,0
22133,25,Chittagong,2000,6,31,0
22134,25,Chittagong,2000,7,1,0
22135,25,Chittagong,2000,7,2,25
22136,25,Chittagong,2000,7,3,2
22137,25,Chittagong,2000,7,4,0
22138,25,Chittagong,2000,7,5,0
22139,25,Chittagong,2000,7,6,0
22140,25,Chittagong,2000,7,7,2
22141,25,Chittagong,2000,7,8,0
22142,25,Chittagong,2000,7,9,0
22143,25,Chittagong,2000,7,10,25
22144,25,Chittagong,2000,7,11,0
22145,25,Chittagong,2000,7,12,2
22146,25,Chittagong,2000,7,13,19
22147,25,Chittagong,2000,7,14,10
22148,25,Chittagong,2000,7,15,5
22149,25,Chittagong,2000,7,16,1
22150,25,Chittagong,2000,7,17,0
22151,25,Chittagong,2000,7,18,171
22152,25,Chittagong,2000,7,19,163
22153,25,Chittagong,2000,7,20,81
22154,25,Chittagong,2000,7,21,23
22155,25,Chittagong,2000,7,22,0
22156,25,Chittagong,2000,7,23,0
22157,25,Chittagong,2000,7,24,98
22158,25,Chittagong,2000,7,25,56
22159,25,Chittagong,2000,7,26,20
22160,25,Chittagong,2000,7,27,5
22161,25,Chittagong,2000,7,28,4
22162,25,Chittagong,2000,7,29,0
22163,25,Chittagong,2000,7,30,0
22164,25,Chittagong,2000,7,31,1
22165,25,Chittagong,2000,8,1,6
22166,25,Chittagong,2000,8,2,76
22167,25,Chittagong,2000,8,3,53
22168,25,Chittagong,2000,8,4,177
22169,25,Chittagong,2000,8,5,148
22170,25,Chittagong,2000,8,6,2
22171,25,Chittagong,2000,8,7,0
22172,25,Chittagong,2000,8,8,0
22173,25,Chittagong,2000,8,9,0
22174,25,Chittagong,2000,8,10,0
22175,25,Chittagong,2000,8,11,0
22176,25,Chittagong,2000,8,12,7
22177,25,Chittagong,2000,8,13,0
22178,25,Chittagong,2000,8,14,13
22179,25,Chittagong,2000,8,15,6
22180,25,Chittagong,2000,8,16,63
22181,25,Chittagong,2000,8,17,53
22182,25,Chittagong,2000,8,18,4
22183,25,Chittagong,2000,8,19,0
22184,25,Chittagong,2000,8,20,0
22185,25,Chittagong,2000,8,21,1
22186,25,Chittagong,2000,8,22,2
22187,25,Chittagong,2000,8,23,7
22188,25,Chittagong,2000,8,24,2
22189,25,Chittagong,2000,8,25,0
22190,25,Chittagong,2000,8,26,0
22191,25,Chittagong,2000,8,27,0
22192,25,Chittagong,2000,8,28,0
22193,25,Chittagong,2000,8,29,2
22194,25,Chittagong,2000,8,30,26
22195,25,Chittagong,2000,8,31,41
22196,25,Chittagong,2000,9,1,1
22197,25,Chittagong,2000,9,2,33
22198,25,Chittagong,2000,9,3,1
22199,25,Chittagong,2000,9,4,3
22200,25,Chittagong,2000,9,5,24
22201,25,Chittagong,2000,9,6,5
22202,25,Chittagong,2000,9,7,1
22203,25,Chittagong,2000,9,8,1
22204,25,Chittagong,2000,9,9,31
22205,25,Chittagong,2000,9,10,7
22206,25,Chittagong,2000,9,11,0
22207,25,Chittagong,2000,9,12,0
22208,25,Chittagong,2000,9,13,2
22209,25,Chittagong,2000,9,14,0
22210,25,Chittagong,2000,9,15,1
22211,25,Chittagong,2000,9,16,0
22212,25,Chittagong,2000,9,17,0
22213,25,Chittagong,2000,9,18,14
22214,25,Chittagong,2000,9,19,5
22215,25,Chittagong,2000,9,20,0
22216,25,Chittagong,2000,9,21,0
22217,25,Chittagong,2000,9,22,0
22218,25,Chittagong,2000,9,23,0
22219,25,Chittagong,2000,9,24,0
22220,25,Chittagong,2000,9,25,5
22221,25,Chittagong,2000,9,26,0
22222,25,Chittagong,2000,9,27,4
22223,25,Chittagong,2000,9,28,0
22224,25,Chittagong,2000,9,29,0
22225,25,Chittagong,2000,9,30,0
22226,25,Chittagong,2000,9,31,0
22227,25,Chittagong,2000,10,1,14
22228,25,Chittagong,2000,10,2,260
22229,25,Chittagong,2000,10,3,12
22230,25,Chittagong,2000,10,4,0
22231,25,Chittagong,2000,10,5,0
22232,25,Chittagong,2000,10,6,5
22233,25,Chittagong,2000,10,7,30
22234,25,Chittagong,2000,10,8,0
22235,25,Chittagong,2000,10,9,0
22236,25,Chittagong,2000,10,10,0
22237,25,Chittagong,2000,10,11,0
22238,25,Chittagong,2000,10,12,0
22239,25,Chittagong,2000,10,13,0
22240,25,Chittagong,2000,10,14,0
22241,25,Chittagong,2000,10,15,0
22242,25,Chittagong,2000,10,16,0
22243,25,Chittagong,2000,10,17,2
22244,25,Chittagong,2000,10,18,5
22245,25,Chittagong,2000,10,19,3
22246,25,Chittagong,2000,10,20,17
22247,25,Chittagong,2000,10,21,0
22248,25,Chittagong,2000,10,22,3
22249,25,Chittagong,2000,10,23,0
22250,25,Chittagong,2000,10,24,0
22251,25,Chittagong,2000,10,25,0
22252,25,Chittagong,2000,10,26,0
22253,25,Chittagong,2000,10,27,8
22254,25,Chittagong,2000,10,28,31
22255,25,Chittagong,2000,10,29,26
22256,25,Chittagong,2000,10,30,0
22257,25,Chittagong,2000,10,31,0
22258,25,Chittagong,2000,11,1,0
22259,25,Chittagong,2000,11,2,0
22260,25,Chittagong,2000,11,3,0
22261,25,Chittagong,2000,11,4,0
22262,25,Chittagong,2000,11,5,0
22263,25,Chittagong,2000,11,6,0
22264,25,Chittagong,2000,11,7,0
22265,25,Chittagong,2000,11,8,0
22266,25,Chittagong,2000,11,9,0
22267,25,Chittagong,2000,11,10,0
22268,25,Chittagong,2000,11,11,0
22269,25,Chittagong,2000,11,12,0
22270,25,Chittagong,2000,11,13,0
22271,25,Chittagong,2000,11,14,0
22272,25,Chittagong,2000,11,15,0
