,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.02509105625252934,0.04107648725212465,0.1161473087818697,0.23472278429785515,0.5348037231889923,0.9599352488870904,1.0,0.8108053419668151,0.9692432213678672,0.4753136382031567,0.04229057061918252,0.01740186159449616,0.08840103923878778,0.12701020147220693,0.2811839086510971,0.3793061816640083,0.5606290930035212,0.9851815313459247,0.8207447792975657,0.7428308928276244,1.0,0.8192421685020952,0.18335064286350852,0.12023681544431308
0,0.028023902740572842,0.034823820317329494,0.08736863795590356,0.23511230166907066,0.5691324953636926,0.8942921903976921,1.0,0.8582320214300434,0.9443643107356275,0.4213888316505255,0.029054193282505667,0.009684731094168557,0.0889696549737178,0.11844477739425978,0.21005304622261267,0.39184084915223577,0.6996169191868052,0.9809893924857861,0.8827257859445992,0.7582989368658631,1.0,0.5865272785665308,0.15119387311889113,0.07767783403845656
0,0.014142390910189775,0.02284540070107579,0.062129819896047385,0.29046295177082077,0.6183971956968451,1.0,0.8964100084612596,0.7599419799347275,0.7366130786897135,0.4352713646802853,0.005681131391272816,0.007252508159071679,0.05527100508387665,0.07443512175873761,0.1606376478738659,0.4049803100708302,0.5904596285308645,1.0,0.8673166870817569,0.9162945551599181,0.9139572910739068,0.911694440281815,0.025858706296550998,0.051146460390621255
0,0.01454734381088453,0.015196778802441876,0.07052864008312767,0.23626444992856216,0.6399532406806078,1.0,0.9749318093258864,0.8038706325496818,0.7768541369008962,0.40070138979088193,0.012469151837901028,0.007143784907130796,0.05813275575419085,0.05213330007992766,0.27360054483128093,0.399962844609544,0.7133897748055088,1.0,0.9036049481387618,0.8033842200750938,0.8807381368776054,0.9510833662248172,0.07283066139253257,0.04764546507738528
0,0.02063046707377455,0.06288166364086482,0.08384221818781977,0.1460637068823238,0.44149199537877537,0.6623205149364582,1.0,0.6666116520878033,0.8582274302690213,0.4230070968806734,0.039115365571876545,0.013368542663805908,0.06070675619045522,0.19583137063402187,0.1961593499806191,0.2840952014286484,0.4795852059097832,0.6552532681890298,1.0,0.6640053178262426,0.9591741068700367,0.6453756153768818,0.16790870487087572,0.0892023796051675
0,0.022820442743919103,0.04208800218638972,0.08021317299808692,0.12599070784367314,0.4458868543317847,0.7137195955179011,1.0,0.5975676414320853,0.7395463241322766,0.352828641705384,0.05028696365127084,0.00860890953812517,0.10598750371204387,0.1527280408700547,0.2170164606916836,0.2520282817520642,0.5528626143953707,0.7061271540159308,0.9639093375356498,0.6056883147562967,1.0,0.5549421968766748,0.2465336035342113,0.04992265347269193
0,0.029035843289802722,0.05001389274798555,0.07335370936371215,0.12836899138649627,0.46471242011669905,0.7850791886635176,1.0,0.8553764934704084,0.8313420394554043,0.4090025006946374,0.0711308696860239,0.005973881633787164,0.122862084351838,0.17974037308849825,0.19615208993216546,0.23149915164271248,0.5266490826613439,0.8703915866103475,0.8136507929588636,0.8462135197728315,1.0,0.6255740861246795,0.29539961411757226,0.027340224793137295
0,0.02509873869282711,0.032106000764428586,0.0542744298636769,0.11224359791056185,0.43164734361065105,0.8090202573576252,1.0,0.7653204229838195,0.7500318511912345,0.42960886737163967,0.058988406166390624,0.0070072620716014776,0.10573571660187428,0.1465742922871347,0.21066574905389185,0.2881462231657318,0.6921217385736944,0.9550162998498467,1.0,0.8286988537135479,0.9783829345786043,0.7507807918526959,0.32507434309464356,0.0418666972526535
0,0.03722397476340694,0.07082018927444794,0.08391167192429022,0.18501577287066245,0.48738170347003157,0.7883280757097791,1.0,0.829968454258675,0.853627760252366,0.44605678233438484,0.06435331230283912,0.01025236593059937,0.17515613792038828,0.29895874598860145,0.21892009376111046,0.37586143111721004,0.63935870142731,0.8811159476563928,0.9304764343721523,0.7694450097995993,1.0,0.7198572914746145,0.2913622495678896,0.04557702538724419
0,0.01572722697533971,0.0291897332662305,0.06517362858580775,0.1630598892803221,0.4898087569199799,0.8646200301962759,1.0,0.7347760442878712,0.7322596879718168,0.4287871162556618,0.06290890790135883,0.007926522395571213,0.07800211837696998,0.11638412482916773,0.2167571418593851,0.37555479333874486,0.7727609148079978,1.0,0.9554486852441011,0.8021834317911998,0.9474696281038911,0.814616559478914,0.3051655263132313,0.054496699102135525
0,0.012055243445692882,0.021886704119850185,0.049040262172284646,0.1481741573033708,0.5352294007490637,0.8868211610486891,1.0,0.764630149812734,0.6803604868913857,0.45646067415730335,0.06952247191011235,0.006671348314606741,0.07230465144828094,0.08517315987323815,0.16379324778623228,0.33596140360119536,0.7583988139103918,1.0,0.948619236058793,0.7956983488345345,0.9198589495952968,0.9508528707868067,0.3590689084423843,0.03915457717126263
0,0.016945049624788187,0.017106431049786167,0.029936254337125795,0.0813362381989833,0.4379891874445251,0.728879206003389,1.0,0.6655369966916808,0.6316468974421043,0.45089970144436375,0.06406842572419914,0.00831114338739611,0.13518447159299266,0.07724319289819176,0.1287331244611331,0.19480313019267115,0.7476104901597729,0.8293672805906411,1.0,0.6651560625103876,0.7993933666715867,0.9275633219740537,0.30757576107997264,0.047240970988053174
0,0.011062145876427735,0.02167461102617142,0.04020145696555445,0.09839014299847107,0.3829481068441406,0.7935965464520189,1.0,0.6816260455076895,0.6109362352729562,0.4284557963845669,0.057109452288874894,0.003957190394819677,0.05781716249230406,0.12415563765108067,0.18044745910123822,0.2930996717898457,0.6306545116337434,0.9840907303457765,1.0,0.7493445273505139,0.8387820486287706,0.9003823719348645,0.3396783557460044,0.028588375228461825
0,0.01256913021618904,0.031925590749120165,0.07629462041226748,0.18815987933634992,0.6415284062342886,0.8694067370537959,1.0,0.7344142785319256,0.6510809451985923,0.41892911010558065,0.06334841628959276,0.00628456510809452,0.06144796736331121,0.10297467791806232,0.21619736322500493,0.3328087828158633,0.7337279666651362,1.0,0.9360753363436632,0.7015347904582727,0.8115929677605073,0.6461420195098163,0.281928980459678,0.03372600960345062
0,0.0038716814159292035,0.0022123893805309734,0.00732853982300885,0.03954646017699115,0.30401917404129797,0.8626935840707965,1.0,0.7678834808259587,0.4138089970501475,0.25778945427728617,0.03387721238938053,0.014426622418879056,0.03748404662973353,0.01708489428784445,0.046294596650294374,0.14701103088939904,0.46730075612704397,1.0,0.8948911458396841,0.7335354724571062,0.5482678312060345,0.4757688925297178,0.13209459127194378,0.1323820635971689
0,0.00918790752815649,0.007113218731475993,0.03655404070341829,0.12122110254890338,0.5072120134360798,1.0,0.9511954159257062,0.7396759533688994,0.3644536652835408,0.3540802213001383,0.040604623592175454,0.02114206678522031,0.06925870284678548,0.034157467679456474,0.08805433125810276,0.21812387755318433,0.5903725332817499,1.0,0.9360157205852748,0.6891445541679577,0.5064388623915455,0.5297031194252577,0.13433898541828898,0.09004691376778029
0,0.017586580086580088,0.033549783549783545,0.1129599567099567,0.25270562770562766,0.7418831168831168,0.9416937229437229,1.0,0.7201028138528138,0.6479978354978354,0.39705086580086574,0.07859848484848483,0.010957792207792208,0.06946494096879643,0.10397722213897626,0.28919229098958404,0.3695206259138769,0.750075030499054,0.8631315158552351,1.0,0.6108955431503976,0.7960125570400235,0.5684924384223456,0.31626453807629723,0.05959709456103789
0,0.003956422018348624,0.010091743119266056,0.02345183486238532,0.07322247706422018,0.4163417431192661,0.9225917431192661,1.0,0.7615252293577982,0.4243692660550459,0.2790137614678899,0.04002293577981651,0.014506880733944955,0.02205074378215686,0.06359150917977546,0.12568767268053835,0.19804441059951128,0.5785111322943042,1.0,0.8068333054932172,0.7257606242697979,0.5441053880720629,0.4565998478798564,0.14302412930757194,0.07363188091358848
0,0.006868481302467567,0.018655134401763758,0.06308827270414653,0.1385567709658272,0.5391333842109727,0.8723819214788434,1.0,0.755956923598745,0.5514288137030442,0.36860849656575934,0.053845501568727215,0.009751547528194692,0.03771645053708647,0.08623550090220033,0.20822468372798775,0.274588899215538,0.6128068675221453,0.8198144429672946,1.0,0.7230768489574352,0.731705371791971,0.6368541216120115,0.23461212695733724,0.05865336088990267
0,0.006724993470880125,0.01606163489161661,0.02892400104465918,0.10877513711151736,0.412836249673544,0.8358579263515279,1.0,0.7379211282319142,0.5905588926612693,0.4194306607469313,0.05934969966048577,0.01025071820318621,0.04772649409895212,0.11562528731348218,0.120538724720634,0.2748499096396535,0.6273947724608558,0.9311527343011465,1.0,0.8398249708288895,0.7781353139837935,0.8812562820305653,0.3075975091818794,0.07241138203307675
0,0.006755373592630502,0.013715455475946776,0.028045035823950872,0.08590924599112931,0.4282497441146367,0.8503582395087002,1.0,0.6793585806891845,0.41344251108836577,0.2882292732855681,0.03889457523029683,0.011395428181508018,0.05100871822124027,0.09616884539268707,0.0985581148232597,0.19353898797063682,0.5600241446487011,0.9526328033244625,1.0,0.7180472195694598,0.5482417084967396,0.4439063673325295,0.14990247841131282,0.06352957699665601
0,0.01022864019253911,0.018308406395048996,0.061801615953240505,0.15342960288808666,0.5596527419632114,0.9627815024926938,1.0,0.787347429946708,0.6544610624033007,0.39900292246862645,0.05483926422554582,0.006274712050885338,0.055218928258398636,0.07047402076983857,0.20253659201557384,0.33264821046485266,0.7241012443250471,1.0,0.8971965771795695,0.7381422214199483,0.9732196751772894,0.7494669910454297,0.2824531123047198,0.03864525465115956
0,0.010244678734831907,0.019494728466282075,0.06534712552218024,0.18410582852595983,0.5893176845036802,1.0,0.8939725482395068,0.7184205291426298,0.5699224189377362,0.35319275910085535,0.06743584642928188,0.020588820370001988,0.061981534554935803,0.09145408137909518,0.1966510887504895,0.33276090986813217,0.6770164549636127,1.0,0.9154114009202595,0.6148017652930758,0.5647483407436306,0.4927735209219809,0.17948254933100596,0.10294764234200281
0,0.009490453056151846,0.011863066320189809,0.05101118517681617,0.0823070839453169,0.4350355891989605,0.7691221330923059,1.0,0.6230934357699695,0.47695175686363117,0.3130154784770082,0.037057959552592924,0.0046322449440741155,0.07033653637712858,0.05792021628332,0.18081488165259993,0.18330090985013925,0.5797416841593024,0.9987232301006252,1.0,0.6278709255511782,0.7417161254214942,0.536262672370019,0.16700687150482738,0.030402313005367394
0,0.008371634931057125,0.011982928430728826,0.04079120157583717,0.15651674326986212,0.5029546946815495,1.0,0.999671700590939,0.7000984898227183,0.48637557452396585,0.3844386080105056,0.056959947472094555,0.01608667104399212,0.05474407090681054,0.04594152431628983,0.09462078262860431,0.2457470193065109,0.5662731604999269,1.0,0.8375622540961624,0.5927402193644308,0.5105222449589929,0.5374088880352982,0.15605245801285073,0.0643022552541498
0,0.007370441458733206,0.034088291746641075,0.045374280230326296,0.14863723608445298,0.514548944337812,0.8856046065259118,1.0,0.8247984644913628,0.6003071017274473,0.342341650671785,0.03255278310940499,0.005297504798464491,0.04280936343135647,0.25603180892716676,0.12839139904681546,0.28767560042882695,0.6015916691806413,0.9177139030642694,1.0,0.8604957139847936,0.6955609938745011,0.5971504944264159,0.1353373039460915,0.029755341268929567
